source,target,Correlation
76,153,0.7865571951216408
319,426,0.7863055968306654
398,570,0.785776842107729
395,566,0.7856866314435013
357,478,0.7856701871535418
76,79,0.7855257717734662
357,386,0.7854311243922066
359,367,0.7853613909509572
79,151,0.7853276853128505
418,422,0.7851957947586442
313,478,0.7851183207789532
519,535,0.7850750819040506
164,214,0.7848616268415078
357,474,0.7841901052216895
414,421,0.7841567783303459
26,272,0.7836104173108565
386,566,0.7824706939291299
99,479,0.7824541937963503
5,164,0.7820453349643746
420,478,0.7815534624230186
372,574,0.7814270412265504
313,474,0.7809574582659174
261,502,0.780847096598331
151,398,0.7808350867644211
5,462,0.7807555499356885
189,356,0.7806133711904177
369,449,0.780408641420906
85,363,0.7802024960238614
79,395,0.7801399698632568
414,416,0.7801371527574229
32,164,0.7800582284368888
230,310,0.7800499975986974
107,113,0.7800354816520481
29,566,0.7795957886796
275,567,0.7793579841828999
99,235,0.7791752777598432
88,171,0.7788706063473761
110,574,0.778789602182492
357,370,0.7782648763482487
153,370,0.7777176933186812
183,185,0.7772224416991859
94,518,0.7772122225054332
395,398,0.7770712069529732
479,574,0.7769376288601179
414,472,0.7765850245642094
479,518,0.7765281893265823
99,405,0.7762461297138565
222,466,0.7761428037151592
126,231,0.7761343301529507
84,144,0.7760728906087112
353,357,0.77606953131149
182,235,0.7760310839827518
71,428,0.7760066534695433
386,404,0.7758695668186373
103,113,0.7757588248428628
313,403,0.7757285482486452
413,472,0.7755660149461945
196,250,0.7752026867702098
153,398,0.7748268649499802
210,511,0.7747574146086373
307,413,0.7746833517496438
425,530,0.7743288476099993
75,79,0.7742989881002466
99,570,0.7741891084784228
306,479,0.7740216691032556
386,405,0.7739115898462072
182,479,0.7738532888215033
180,183,0.7730807653392081
105,237,0.7728479342924516
20,307,0.7726831358247476
26,274,0.7726757742463781
181,185,0.7725287514462392
386,479,0.7723520550787963
17,302,0.7722615079650726
164,169,0.772238424745401
185,386,0.7720175855495143
322,416,0.7719583334661048
307,518,0.771517730430115
510,572,0.7715112568476622
283,574,0.7713372908587813
356,366,0.7712676285492053
83,462,0.7711335915225003
95,476,0.7710831878314995
286,307,0.7706656353107715
413,421,0.7705375641519318
20,518,0.7705259739939259
392,478,0.7705136423325779
156,239,0.7704905376987564
386,574,0.7704707633535569
335,336,0.7702412604557823
75,184,0.7700624528735626
75,404,0.7700386237801314
508,574,0.7694407191725554
95,570,0.7692995861276096
103,400,0.7691101549970276
166,464,0.769066635177172
5,466,0.7689887167558852
108,151,0.7684332222392795
169,176,0.7683864972950553
277,313,0.7682902792408245
418,472,0.7681782588084188
181,574,0.7678326651110073
5,89,0.7677557714898617
95,230,0.7676402110535593
98,179,0.7672243285286223
276,479,0.7672153798569221
310,313,0.7671239412535809
79,571,0.7664530456657108
416,535,0.7662810446433219
239,425,0.7661681408352199
422,474,0.7658222545170832
418,474,0.7655364827629048
386,398,0.7653992073827415
186,284,0.7649251323969755
416,518,0.7648257835826777
153,574,0.7647724121853441
395,479,0.7647519617003956
94,414,0.7642611796311471
416,481,0.7641953488053349
151,283,0.7640173412615379
159,453,0.7639666259485253
313,395,0.7639435039828044
518,535,0.7638404017251678
313,508,0.7634485529452204
208,510,0.762930402924606
405,478,0.7628998763467023
254,255,0.7627497345811205
398,479,0.7625281732352489
95,235,0.7625170319661017
99,181,0.7624462858774598
67,183,0.7623100915926185
32,530,0.7618719674746629
406,503,0.7615499277215884
272,284,0.7615253517156839
95,405,0.7614549921542473
235,574,0.7613715401242644
79,566,0.7613428443350819
182,476,0.7613396795704775
75,202,0.7613240732488402
418,421,0.7610347173266084
310,472,0.7608934542582914
269,561,0.7607602442873102
392,398,0.7605848711972383
29,414,0.7605787831076292
63,569,0.7605497865334948
185,405,0.7604439277046638
433,541,0.7604092168191519
391,392,0.7601028701497954
95,508,0.7600691710854657
29,519,0.760052273043126
359,503,0.7599614092495366
405,566,0.7599343357547796
270,284,0.7598751289567737
13,26,0.7597894083027205
357,397,0.7595750036167371
183,404,0.7592408196563163
76,80,0.759198618878661
466,509,0.7591564140281386
103,238,0.7591064951163957
313,519,0.7589823621414923
123,179,0.75894456832248
58,155,0.7586730874648657
476,574,0.7583981728889748
79,357,0.7583000945008282
108,372,0.75816392834932
182,276,0.7581520970336505
185,398,0.7581287048577295
327,518,0.7580758161213309
182,386,0.7580036634987866
463,466,0.7579848063907053
327,414,0.7579617662777542
182,508,0.7578457009261416
276,392,0.757815925286553
497,498,0.7576584294534813
416,419,0.757591221922984
208,565,0.7575846833474126
96,182,0.7572914727706218
73,353,0.7570279888282729
95,108,0.7569657347802878
201,499,0.7569321931086095
108,110,0.7568501703282386
167,169,0.7568471520077484
80,184,0.7567840021854779
108,566,0.7565625185167456
112,446,0.7564209930760502
19,39,0.7564056778087568
404,570,0.7563952470820348
274,277,0.7563818431056114
80,186,0.7563261143680965
164,166,0.7560304261411619
392,423,0.7559261132472128
307,414,0.7558497011352294
79,574,0.7558491703170558
99,277,0.7558324525867124
185,276,0.7557572227364056
99,183,0.7557108782486708
85,280,0.7556248377529826
96,574,0.7555895552929573
79,144,0.7555834022683698
10,299,0.75500939793495
262,363,0.7549941943616906
182,570,0.7549084305395931
275,280,0.7548534114861513
129,214,0.7547569021581588
274,283,0.7545902727667267
357,479,0.7543306544872406
344,345,0.7543243267637519
563,564,0.754273349205279
42,225,0.7542218077335928
398,405,0.75421617136574
126,183,0.754135693675824
391,393,0.75375618413069
344,384,0.7536798163403081
276,306,0.7536711090584393
216,222,0.7534243476404691
563,567,0.7533952927511394
208,275,0.7532428714001413
183,231,0.7530745194011343
235,237,0.7529451986216259
174,469,0.7528756712810475
357,398,0.7527099003225186
105,153,0.7524655265620244
272,299,0.7524010445639174
210,279,0.7523991955977374
360,395,0.7522254554089595
425,464,0.7521628119312483
29,277,0.7520744523376931
13,299,0.751952795749813
357,404,0.7518531394326179
548,549,0.7517719762436134
360,446,0.7515798240033645
356,365,0.7513706634112288
310,418,0.7512811707789544
153,571,0.7512073580751614
262,503,0.7511688647790447
66,80,0.7511171962438619
32,222,0.7508473611545331
99,404,0.7506954367233342
167,509,0.7506614377321339
73,80,0.7506184694122479
270,272,0.7505885388477725
67,237,0.7505789519692423
19,302,0.7505446542509343
416,479,0.7505086523598109
283,398,0.7504534144898687
129,425,0.7504290124377115
307,535,0.7503978308260022
306,414,0.7503717170791772
20,414,0.750231826819004
171,228,0.7502207295879082
386,423,0.7501661931051075
83,356,0.7500316069740325
322,414,0.7500115503625162
