id,Label,Network,Hemisphere,Region,Parcel ID,x,y,degree_centrality,r,eigenvector_centrality,closeness_centrality,region_name,network_name
12,7Networks_LH_Vis_13,7Networks,LH,Vis,13,-6.876144870028185,-72.5062209590344,0.0,0.0,1.3323129615982461e-134,0.0,Visual cortex,Visual
13,7Networks_LH_Vis_17,7Networks,LH,Vis,17,-13.86427903438758,-42.05212429775433,0.0401396160558464,0.0038546551611001,0.0065833722813199,0.3228497166221057,Visual cortex,Visual
14,7Networks_LH_Vis_18,7Networks,LH,Vis,18,-44.1073151438074,-72.01780786676841,0.0069808027923211,0.003112093841016,0.0018349087184479,0.2105411417303713,Visual cortex,Visual
15,7Networks_LH_Vis_19,7Networks,LH,Vis,19,-6.373891430697881,-61.931462337472,0.0209424083769633,0.0019878356029581,0.0104785996375618,0.3240019283159747,Visual cortex,Visual
16,7Networks_LH_Vis_20,7Networks,LH,Vis,20,-2.25887535512446,-70.33466412094624,0.0,0.0,1.3323129615982461e-134,0.0,Visual cortex,Visual
17,7Networks_LH_Vis_21,7Networks,LH,Vis,21,-16.864375003207257,-55.01371005292507,0.0157068062827225,0.0001373064533893,0.0019600432420003,0.28477208379591,Visual cortex,Visual
18,7Networks_LH_Vis_22,7Networks,LH,Vis,22,-3.021888943389058,-76.2814865981539,0.0,0.0,1.3323129615982461e-134,0.0,Visual cortex,Visual
19,7Networks_LH_Vis_25,7Networks,LH,Vis,25,-12.72952516963025,-45.94896369454701,0.0331588132635253,0.0030514366924002,0.0045654164080013,0.3194417322805634,Visual cortex,Visual
20,7Networks_LH_Vis_28,7Networks,LH,Vis,28,-9.070825221456047,-70.64779695155366,0.031413612565445,0.0020990613570164,0.0091707227378587,0.2906060829517802,Visual cortex,Visual
21,7Networks_LH_Vis_29,7Networks,LH,Vis,29,-47.27439540220482,-71.36289164202682,0.0034904013961605,3.350325072361694e-05,5.664556635728535e-05,0.1739182764638623,Visual cortex,Visual
22,7Networks_LH_Vis_31,7Networks,LH,Vis,31,-19.61369737184242,-62.332047666900834,0.0349040139616055,0.0074293328212239,0.0048920909005304,0.2953329222971247,Visual cortex,Visual
23,7Networks_LH_Vis_32,7Networks,LH,Vis,32,-41.32478232856127,-74.55352894961834,0.0034904013961605,7.528086491336953e-05,5.756086475680905e-05,0.176282214202206,Visual cortex,Visual
24,7Networks_LH_Vis_33,7Networks,LH,Vis,33,-0.34706119610928,-73.46269837052871,0.0122164048865619,0.0006426660165273,0.0110271589934211,0.2764474431002927,Visual cortex,Visual
25,7Networks_LH_Vis_37,7Networks,LH,Vis,37,-7.04724255642472,-68.15640180831885,0.031413612565445,0.0017976688573809,0.0099644839088181,0.2812433095233461,Visual cortex,Visual
26,7Networks_LH_Vis_38,7Networks,LH,Vis,38,-16.72329256446524,-66.04660263057653,0.031413612565445,0.0009224619098914,0.0041945124098504,0.3081647668504281,Visual cortex,Visual
27,7Networks_LH_Vis_39,7Networks,LH,Vis,39,-2.158948509329619,-75.19926271743172,0.0017452006980802,0.0,0.0002786389715913,0.2196065319645286,Visual cortex,Visual
28,7Networks_LH_Vis_40,7Networks,LH,Vis,40,-29.064816836533808,-75.36198903779898,0.0069808027923211,0.000670367846242,0.0016414875508722,0.2824683892785816,Visual cortex,Visual
29,7Networks_LH_Vis_41,7Networks,LH,Vis,41,-12.60868853333274,-74.19501421015177,0.0663176265270506,0.0047729959412692,0.0747182153413619,0.2974617965731852,Visual cortex,Visual
30,7Networks_LH_Vis_43,7Networks,LH,Vis,43,-25.24382139625959,-75.4110830067657,0.031413612565445,0.0018851486936923,0.0377109270951228,0.2928559364972133,Visual cortex,Visual
31,7Networks_LH_Vis_44,7Networks,LH,Vis,44,-13.687926555182344,-76.716895988341,0.0296684118673647,0.0003300456454574,0.0033621336410113,0.2829966967398258,Visual cortex,Visual
32,7Networks_LH_SomMot_1,7Networks,LH,SomMot,1,-53.50563101175291,0.0599962518437138,0.0802792321116928,0.0067333958012291,0.0081144369424882,0.3180985995589913,Somatomotor network,Somatomotor
33,7Networks_LH_SomMot_2,7Networks,LH,SomMot,2,-58.11317137737953,-14.814716531890774,0.031413612565445,0.0094177620631344,0.0016620550900667,0.2896788140208555,Somatomotor network,Somatomotor
34,7Networks_LH_SomMot_3,7Networks,LH,SomMot,3,-42.93124349803733,-19.389491932920933,0.0017452006980802,0.0,0.00047265494339,0.2516223401167853,Somatomotor network,Somatomotor
35,7Networks_LH_SomMot_4,7Networks,LH,SomMot,4,-60.11431315472214,-24.95677154413084,0.0331588132635253,0.0018762346275019,0.0020247111841487,0.2828203748103929,Somatomotor network,Somatomotor
36,7Networks_LH_SomMot_5,7Networks,LH,SomMot,5,-62.63136623164925,-34.63597309215108,0.0139616055846422,0.0005494505627403,0.0006842788603996,0.2719752555845899,Somatomotor network,Somatomotor
37,7Networks_LH_SomMot_6,7Networks,LH,SomMot,6,-45.85676398288393,-25.62106247834469,0.0226876090750436,0.0040126319006183,0.001699100749907,0.2902344639198725,Somatomotor network,Somatomotor
38,7Networks_LH_SomMot_7,7Networks,LH,SomMot,7,-36.23862536517636,-12.084997209815356,0.0017452006980802,0.0,6.319431979590497e-06,0.1949019757710093,Somatomotor network,Somatomotor
39,7Networks_LH_SomMot_8,7Networks,LH,SomMot,8,-34.681706958722614,-25.117930897000512,0.0488656195462478,0.0087194022762533,0.0142723568286992,0.3313333588107158,Somatomotor network,Somatomotor
40,7Networks_LH_SomMot_9,7Networks,LH,SomMot,9,-43.3329212100092,-3.867150064057384,0.0,0.0,1.3323129615982461e-134,0.0,Somatomotor network,Somatomotor
41,7Networks_LH_SomMot_10,7Networks,LH,SomMot,10,-39.85675538573221,-13.31806397199938,0.0017452006980802,0.0,1.2176326490428334e-06,0.1626394487892084,Somatomotor network,Somatomotor
42,7Networks_LH_SomMot_11,7Networks,LH,SomMot,11,-58.25094903600984,-36.77517483668635,0.0453752181500872,0.0067245495272859,0.0048523897927208,0.3134852911399728,Somatomotor network,Somatomotor
43,7Networks_LH_SomMot_12,7Networks,LH,SomMot,12,-40.94175139461902,-35.0574966356396,0.0087260034904013,0.0062121836005758,0.0022105631223022,0.2557333529975665,Somatomotor network,Somatomotor
44,7Networks_LH_SomMot_13,7Networks,LH,SomMot,13,-38.02614526327537,-25.53850434973188,0.0034904013961605,0.0031059690745554,5.18954283903736e-05,0.1989161707145839,Somatomotor network,Somatomotor
45,7Networks_LH_SomMot_14,7Networks,LH,SomMot,14,-51.19383481762759,-13.378690642409213,0.0087260034904013,0.0005900418968565,0.0005711921102201,0.2807215223071618,Somatomotor network,Somatomotor
46,7Networks_LH_SomMot_15,7Networks,LH,SomMot,15,-58.84259728425923,1.2076340635516232,0.0279232111692844,0.0006840895386184,0.0042326497873919,0.3036299007161743,Somatomotor network,Somatomotor
47,7Networks_LH_SomMot_16,7Networks,LH,SomMot,16,-61.715471813069286,-7.392652066441258,0.0698080279232111,0.0089932990390016,0.006743768395007,0.3374919714280153,Somatomotor network,Somatomotor
48,7Networks_LH_SomMot_17,7Networks,LH,SomMot,17,-47.91049349365014,-25.646590728984503,0.0436300174520069,0.0054373802271368,0.012359057046702,0.3249296360563211,Somatomotor network,Somatomotor
49,7Networks_LH_SomMot_18,7Networks,LH,SomMot,18,-60.77488605294593,-17.982055469777656,0.0139616055846422,0.0002241390009859,0.0010404831165684,0.2851298376700256,Somatomotor network,Somatomotor
50,7Networks_LH_SomMot_19,7Networks,LH,SomMot,19,-59.28309575544441,-3.5016854428788093,0.0418848167539267,0.0036017883208962,0.0038981049918403,0.321933830901192,Somatomotor network,Somatomotor
51,7Networks_LH_SomMot_20,7Networks,LH,SomMot,20,-63.84509245929033,-9.88425965749353,0.019197207678883,0.0008040952320565,0.0014756105061384,0.293993977701218,Somatomotor network,Somatomotor
52,7Networks_LH_SomMot_21,7Networks,LH,SomMot,21,-55.22076715478349,-9.335683729783028,0.0296684118673647,0.0020215936902364,0.0056261841591542,0.3044444678542459,Somatomotor network,Somatomotor
53,7Networks_LH_SomMot_22,7Networks,LH,SomMot,22,-53.45697393464059,-4.06940361533475,0.0226876090750436,0.0017140980213849,0.0033992025698861,0.2842371331062496,Somatomotor network,Somatomotor
54,7Networks_LH_SomMot_23,7Networks,LH,SomMot,23,-57.55928873841961,-15.04738494434526,0.0349040139616055,0.0006990713841471,0.0038439922062159,0.3056745465122428,Somatomotor network,Somatomotor
55,7Networks_LH_SomMot_24,7Networks,LH,SomMot,24,-49.934586239919554,-15.220464560720655,0.0087260034904013,0.0002585996088582,0.0010722583883623,0.2667019398182612,Somatomotor network,Somatomotor
56,7Networks_LH_SomMot_25,7Networks,LH,SomMot,25,-55.37845181896319,-20.50767875114432,0.0157068062827225,0.00048611331037,0.0009467387736174,0.2766159058931631,Somatomotor network,Somatomotor
57,7Networks_LH_SomMot_26,7Networks,LH,SomMot,26,-7.553707777820279,-8.345986633023017,0.0,0.0,1.3323129615982461e-134,0.0,Somatomotor network,Somatomotor
58,7Networks_LH_SomMot_27,7Networks,LH,SomMot,27,-51.63516991212964,-3.749993004258087,0.0820244328097731,0.0102529578240519,0.0127289717109772,0.3513364563240562,Somatomotor network,Somatomotor
59,7Networks_LH_SomMot_28,7Networks,LH,SomMot,28,-41.658334465091485,-17.32679512971137,0.0,0.0,1.3323129615982461e-134,0.0,Somatomotor network,Somatomotor
60,7Networks_LH_SomMot_29,7Networks,LH,SomMot,29,-47.37449258858746,-17.514802201068335,0.1082024432809773,0.0102308872447062,0.0131346920195994,0.348103298750522,Somatomotor network,Somatomotor
61,7Networks_LH_SomMot_30,7Networks,LH,SomMot,30,-50.756283802816114,-26.61764946737541,0.0366492146596858,0.0035474509031981,0.0026131053800495,0.3032242495462128,Somatomotor network,Somatomotor
62,7Networks_LH_SomMot_31,7Networks,LH,SomMot,31,-41.43955111995871,-13.325473226429452,0.0488656195462478,0.0124964862377156,0.0097003506428572,0.3431040828198644,Somatomotor network,Somatomotor
63,7Networks_LH_SomMot_32,7Networks,LH,SomMot,32,-6.068687679590525,-14.928378748567134,0.0924956369982548,0.0043714316263281,0.0108969040478864,0.3277449108813579,Somatomotor network,Somatomotor
64,7Networks_LH_SomMot_33,7Networks,LH,SomMot,33,-44.70943361863255,-23.050140291091893,0.0296684118673647,0.0014993402799062,0.0030587869107,0.2953329222971247,Somatomotor network,Somatomotor
65,7Networks_LH_SomMot_34,7Networks,LH,SomMot,34,-39.68108077558267,-24.602939075798588,0.0069808027923211,0.0035846705170388,0.0002692868863585,0.249410275588286,Somatomotor network,Somatomotor
66,7Networks_LH_SomMot_35,7Networks,LH,SomMot,35,-40.57082986738101,-35.44087287052426,0.0139616055846422,0.0002146202712773,0.0128277947313176,0.2512045941176982,Somatomotor network,Somatomotor
67,7Networks_LH_SomMot_36,7Networks,LH,SomMot,36,-35.710831709315656,-45.64802552326856,0.0122164048865619,0.0004433073740435,0.0035961137987159,0.2607275712640325,Somatomotor network,Somatomotor
68,7Networks_LH_SomMot_37,7Networks,LH,SomMot,37,-34.30187929575921,-18.27015764961948,0.0645724258289703,0.0066562738798527,0.0081290597106327,0.3340152329438415,Somatomotor network,Somatomotor
69,7Networks_LH_SomMot_38,7Networks,LH,SomMot,38,-4.0910232282405445,-8.021132327896055,0.0506108202443281,0.0015169775803063,0.0060948994147687,0.3169879200912574,Somatomotor network,Somatomotor
70,7Networks_LH_SomMot_39,7Networks,LH,SomMot,39,-8.489526913091538,-40.87481476262212,0.0383944153577661,0.0005219793296793,0.0041355326914938,0.3079556998444238,Somatomotor network,Somatomotor
71,7Networks_LH_SomMot_40,7Networks,LH,SomMot,40,-3.907903283451717,-25.84363784526208,0.0575916230366492,0.0021283967279416,0.0062086221894527,0.3174312598396368,Somatomotor network,Somatomotor
72,7Networks_LH_SomMot_41,7Networks,LH,SomMot,41,-29.24705897742196,-11.00501704992432,0.0401396160558464,0.0024790164252632,0.0051258940191606,0.3109086997059456,Somatomotor network,Somatomotor
73,7Networks_LH_SomMot_42,7Networks,LH,SomMot,42,-27.45696659786981,-39.97544814231275,0.0069808027923211,7.595302914514707e-05,0.001755587431893,0.2505114247078811,Somatomotor network,Somatomotor
74,7Networks_LH_SomMot_43,7Networks,LH,SomMot,43,-31.439713709748816,-28.79620827598754,0.0279232111692844,0.0048365038608596,0.002799983932714,0.2962968025918281,Somatomotor network,Somatomotor
75,7Networks_LH_SomMot_44,7Networks,LH,SomMot,44,-27.39950215144817,-47.83508063506599,0.0401396160558464,0.0022186292086807,0.0478949409809137,0.2894940698792606,Somatomotor network,Somatomotor
76,7Networks_LH_SomMot_45,7Networks,LH,SomMot,45,-30.234921709208933,-35.710243342191355,0.0663176265270506,0.0026710703782054,0.0887215984745502,0.2953329222971247,Somatomotor network,Somatomotor
77,7Networks_LH_SomMot_46,7Networks,LH,SomMot,46,-20.7046804226935,-11.85699480362237,0.0959860383944153,0.0051801577346556,0.0121356792758074,0.3345075177381582,Somatomotor network,Somatomotor
78,7Networks_LH_SomMot_47,7Networks,LH,SomMot,47,-18.79745582525813,-24.12784635148539,0.0226876090750436,0.0006385809620505,0.0027380563993304,0.2907922495648178,Somatomotor network,Somatomotor
79,7Networks_LH_SomMot_48,7Networks,LH,SomMot,48,-8.50117379891364,-41.91077097314891,0.0331588132635253,0.0004543821136789,0.0346034589979058,0.2887574437472523,Somatomotor network,Somatomotor
80,7Networks_LH_SomMot_49,7Networks,LH,SomMot,49,-22.38882078454722,-37.905080744739394,0.0453752181500872,0.0063230271876449,0.0358449264163083,0.3079556998444238,Somatomotor network,Somatomotor
81,7Networks_LH_SomMot_50,7Networks,LH,SomMot,50,-19.558039144770447,-30.857869053001583,0.0610820244328097,0.0136120713124107,0.0201436004643314,0.350522549475429,Somatomotor network,Somatomotor
82,7Networks_LH_SomMot_51,7Networks,LH,SomMot,51,-2.4712476827736367,-30.65155039733009,0.0052356020942408,2.5647742709032374e-05,0.0010487231149728,0.2479119069200877,Somatomotor network,Somatomotor
83,7Networks_LH_SomMot_52,7Networks,LH,SomMot,52,-6.142447441505894,-16.459860807129488,0.1151832460732984,0.0093228163515519,0.0140951881380572,0.3415550801886235,Somatomotor network,Somatomotor
84,7Networks_LH_SomMot_53,7Networks,LH,SomMot,53,-17.02537897367438,-45.42381681877305,0.1029668411867364,0.0031062171540785,0.1489240249519025,0.3207962555269828,Somatomotor network,Somatomotor
85,7Networks_LH_SomMot_54,7Networks,LH,SomMot,54,-14.774452287049684,-12.111955876966915,0.1186736474694589,0.0089048197710271,0.0149091272007251,0.347304285823015,Somatomotor network,Somatomotor
86,7Networks_LH_SomMot_55,7Networks,LH,SomMot,55,-11.206132586777429,-26.437879390853773,0.0331588132635253,0.0007371873360968,0.0040599215275547,0.3119771144815674,Somatomotor network,Somatomotor
87,7Networks_LH_SomMot_56,7Networks,LH,SomMot,56,-10.329764279923069,-33.183047340047075,0.0366492146596858,0.0029157972379552,0.0233504320462867,0.3096362220809554,Somatomotor network,Somatomotor
88,7Networks_LH_DorsAttn_Post_1,7Networks,LH,DorsAttn_Post,1,-45.93562281909644,-45.0239454451384,0.0122164048865619,0.0004681921347649,0.0009496821843728,0.2554455270515929,Dorsal attention network,Dorsal Attention
89,7Networks_LH_DorsAttn_Post_2,7Networks,LH,DorsAttn_Post,2,-53.17230988179759,-55.29517385139631,0.0488656195462478,0.0066719674102123,0.0048083809181953,0.3073301974073667,Dorsal attention network,Dorsal Attention
90,7Networks_LH_DorsAttn_Post_3,7Networks,LH,DorsAttn_Post,3,-44.08100648097332,-61.47928603759895,0.0122164048865619,0.0011656909180242,0.0004994684406688,0.2579128986197049,Dorsal attention network,Dorsal Attention
91,7Networks_LH_DorsAttn_Post_4,7Networks,LH,DorsAttn_Post,4,-47.84006915913551,-63.490057403852745,0.0034904013961605,0.0,0.0001245952375288,0.231950281845008,Dorsal attention network,Dorsal Attention
92,7Networks_LH_DorsAttn_Post_5,7Networks,LH,DorsAttn_Post,5,-57.786922154772384,-58.7154819711119,0.0034904013961605,0.0031059690745554,3.903343172609601e-05,0.2188653334477727,Dorsal attention network,Dorsal Attention
93,7Networks_LH_DorsAttn_Post_6,7Networks,LH,DorsAttn_Post,6,-50.6723354153749,-65.42464521680441,0.0052356020942408,0.0002360104521706,0.0015179774897571,0.2232792432713628,Dorsal attention network,Dorsal Attention
94,7Networks_LH_DorsAttn_Post_7,7Networks,LH,DorsAttn_Post,7,-47.3398624607548,-62.72204775236547,0.0383944153577661,0.0011833575144699,0.0390428576717196,0.2921021245628575,Dorsal attention network,Dorsal Attention
95,7Networks_LH_DorsAttn_Post_9,7Networks,LH,DorsAttn_Post,9,-28.655334626091644,-71.03717760213961,0.0855148342059336,0.0015101296868512,0.1200174764383519,0.2919142775374152,Dorsal attention network,Dorsal Attention
96,7Networks_LH_DorsAttn_Post_10,7Networks,LH,DorsAttn_Post,10,-22.957846397117663,-73.57085629394825,0.0383944153577661,0.0012494243648818,0.0478260930590364,0.2769534481822335,Dorsal attention network,Dorsal Attention
97,7Networks_LH_DorsAttn_Post_11,7Networks,LH,DorsAttn_Post,11,-54.728729184101184,-23.786354263397783,0.0349040139616055,0.0067567920652982,0.0079536832746709,0.320343473232661,Dorsal attention network,Dorsal Attention
98,7Networks_LH_DorsAttn_Post_12,7Networks,LH,DorsAttn_Post,12,-54.8294710953061,-32.53521428687301,0.0366492146596858,0.0010743584561146,0.0048610257294706,0.3096362220809554,Dorsal attention network,Dorsal Attention
99,7Networks_LH_DorsAttn_Post_13,7Networks,LH,DorsAttn_Post,13,-25.03366565388008,-65.14405741946324,0.0907504363001745,0.0020557742359572,0.127601016135861,0.3014121524373709,Dorsal attention network,Dorsal Attention
100,7Networks_LH_DorsAttn_Post_14,7Networks,LH,DorsAttn_Post,14,-48.227761534171805,-27.75933991437845,0.0174520069808027,0.0005075504210718,0.0013170540940707,0.2828203748103929,Dorsal attention network,Dorsal Attention
101,7Networks_LH_DorsAttn_Post_15,7Networks,LH,DorsAttn_Post,15,-19.400341917601253,-67.66842750869355,0.0122164048865619,0.0067452846443486,0.0008800028014822,0.2762791853747295,Dorsal attention network,Dorsal Attention
102,7Networks_LH_DorsAttn_Post_16,7Networks,LH,DorsAttn_Post,16,-33.65281696736814,-43.00840797698498,0.0663176265270506,0.0060364301254223,0.0061596860530224,0.3156653001186931,Dorsal attention network,Dorsal Attention
103,7Networks_LH_DorsAttn_Post_17,7Networks,LH,DorsAttn_Post,17,-15.77961021636922,-74.6234166127526,0.0418848167539267,0.0010300146800791,0.0088623574981241,0.3147896682182251,Dorsal attention network,Dorsal Attention
104,7Networks_LH_DorsAttn_Post_18,7Networks,LH,DorsAttn_Post,18,-41.81697500513906,-34.516711320728064,0.0575916230366492,0.0050067904426085,0.0062801668373683,0.3189927628746877,Dorsal attention network,Dorsal Attention
105,7Networks_LH_DorsAttn_Post_19,7Networks,LH,DorsAttn_Post,19,-27.343678071676777,-57.204666262226446,0.0383944153577661,0.0014726603275568,0.0562096561276319,0.3000176480969468,Dorsal attention network,Dorsal Attention
106,7Networks_LH_DorsAttn_Post_20,7Networks,LH,DorsAttn_Post,20,-26.37674640382572,-64.74904623009809,0.0226876090750436,0.0002143062464491,0.0032452977799195,0.2953329222971247,Dorsal attention network,Dorsal Attention
107,7Networks_LH_DorsAttn_Post_21,7Networks,LH,DorsAttn_Post,21,-5.134370964483111,-70.83933783249527,0.0541012216404886,0.0031422974077749,0.0125412663480312,0.3223911232746311,Dorsal attention network,Dorsal Attention
108,7Networks_LH_DorsAttn_Post_22,7Networks,LH,DorsAttn_Post,22,-34.497168934940646,-50.81948268387515,0.0924956369982548,0.0041777116891644,0.1298310115396432,0.3106958942988916,Dorsal attention network,Dorsal Attention
109,7Networks_LH_DorsAttn_Post_23,7Networks,LH,DorsAttn_Post,23,-38.06898430977452,-40.19349195646454,0.0174520069808027,0.0015576232693877,0.0029458215744902,0.2786535921244202,Dorsal attention network,Dorsal Attention
110,7Networks_LH_DorsAttn_Post_24,7Networks,LH,DorsAttn_Post,24,-17.033165138848915,-70.52151553095021,0.075043630017452,0.0080712447027551,0.0997306150449673,0.2896788140208555,Dorsal attention network,Dorsal Attention
111,7Networks_LH_DorsAttn_Post_25,7Networks,LH,DorsAttn_Post,25,-28.70775471893392,-60.4869035275061,0.0157068062827225,0.000527392708875,0.0168209050689997,0.2685956814027696,Dorsal attention network,Dorsal Attention
112,7Networks_LH_DorsAttn_Post_26,7Networks,LH,DorsAttn_Post,26,-6.662706007866348,-58.49635918154004,0.0349040139616055,0.0133864636927187,0.0196595501061451,0.335744601753462,Dorsal attention network,Dorsal Attention
113,7Networks_LH_DorsAttn_Post_27,7Networks,LH,DorsAttn_Post,27,-19.536418286423697,-57.672963437311886,0.0558464223385689,0.0057029095807316,0.0085924692062008,0.3240019283159747,Dorsal attention network,Dorsal Attention
114,7Networks_LH_DorsAttn_Post_28,7Networks,LH,DorsAttn_Post,28,-9.588048045698088,-53.202227824484,0.0523560209424083,0.0025484944894505,0.0134501263282552,0.3242333582647719,Dorsal attention network,Dorsal Attention
115,7Networks_LH_DorsAttn_FEF_1,7Networks,LH,DorsAttn_FEF,1,-38.15153621164475,-2.859768938495904,0.0645724258289703,0.0081659954817289,0.0110499522656446,0.3449291045369914,Frontal eye fields,Dorsal Attention
116,7Networks_LH_DorsAttn_FEF_2,7Networks,LH,DorsAttn_FEF,2,-24.86041857732252,-5.414698357229966,0.0017452006980802,0.0,8.74527295060883e-05,0.2247161888963765,Frontal eye fields,Dorsal Attention
117,7Networks_LH_DorsAttn_FEF_3,7Networks,LH,DorsAttn_FEF,3,-19.420151232312563,-10.160733316320446,0.0104712041884816,9.55464447950487e-05,0.000894207345356,0.2643719869369136,Frontal eye fields,Dorsal Attention
118,7Networks_LH_DorsAttn_FEF_4,7Networks,LH,DorsAttn_FEF,4,-18.94250000689722,-1.548344164562053,0.031413612565445,0.0030815097850419,0.0031422909909258,0.301212144373378,Frontal eye fields,Dorsal Attention
119,7Networks_LH_DorsAttn_PrCv_1,7Networks,LH,DorsAttn_PrCv,1,-43.238755893600825,6.207344634866431,0.0401396160558464,0.000822385537437,0.0068413635373985,0.3268010810444065,Precentral cortex,Dorsal Attention
120,7Networks_LH_DorsAttn_PrCv_2,7Networks,LH,DorsAttn_PrCv,2,-56.2563716857328,6.5176789596091,0.0139616055846422,6.087776118279987e-05,0.0010011426136549,0.272138310294173,Precentral cortex,Dorsal Attention
121,7Networks_LH_DorsAttn_PrCv_3,7Networks,LH,DorsAttn_PrCv,3,-45.72238269635847,2.6991541972579256,0.0104712041884816,0.0008299863220666,0.0085750935853664,0.2555893589925004,Precentral cortex,Dorsal Attention
122,7Networks_LH_SalVentAttn_ParOper_1,7Networks,LH,SalVentAttn_ParOper,1,-46.22859891374097,-37.77982752348563,0.0593368237347294,0.0040577924735177,0.0124086676660954,0.348103298750522,Operculum,Salience/Ventral Attention
123,7Networks_LH_SalVentAttn_ParOper_2,7Networks,LH,SalVentAttn_ParOper,2,-57.315484115972566,-43.740278096430615,0.0296684118673647,0.0050584003175388,0.0038904283888957,0.3065001361044434,Operculum,Salience/Ventral Attention
124,7Networks_LH_SalVentAttn_ParOper_3,7Networks,LH,SalVentAttn_ParOper,3,-58.70724320384565,-29.45087459249587,0.031413612565445,0.0001641696429038,0.0039761261397102,0.3010124015720694,Operculum,Salience/Ventral Attention
125,7Networks_LH_SalVentAttn_ParOper_4,7Networks,LH,SalVentAttn_ParOper,4,-58.94765216681054,-19.35232823423069,0.0506108202443281,0.0057812838038996,0.013434830212762,0.3441445804174986,Operculum,Salience/Ventral Attention
126,7Networks_LH_SalVentAttn_ParOper_5,7Networks,LH,SalVentAttn_ParOper,5,-61.291130388534526,-36.473128178418975,0.0279232111692844,0.0036848546641285,0.0052066565078157,0.2844152265480455,Operculum,Salience/Ventral Attention
127,7Networks_LH_SalVentAttn_ParOper_6,7Networks,LH,SalVentAttn_ParOper,6,-63.81565845574258,-26.05884096883517,0.0244328097731239,0.0020566025471485,0.0014502081676479,0.2854884915538871,Operculum,Salience/Ventral Attention
128,7Networks_LH_SalVentAttn_TempOcc_1,7Networks,LH,SalVentAttn_TempOcc,1,-56.58110424243978,-56.33733569072826,0.0209424083769633,7.548924597572951e-05,0.0341559026753474,0.2756081976749731,Temporal-occipital lobe,Salience/Ventral Attention
129,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks,LH,SalVentAttn_FrOperIns,1,-39.081024776229214,2.562328408641079,0.0506108202443281,0.0012005882183409,0.0036975809568067,0.2826442724599506,Operculum,Salience/Ventral Attention
130,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks,LH,SalVentAttn_FrOperIns,2,-39.8422789647658,-8.356266583936915,0.0017452006980802,0.0,5.415414542872263e-06,0.1882732067899961,Operculum,Salience/Ventral Attention
131,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks,LH,SalVentAttn_FrOperIns,3,-38.96753330914515,2.099207894427508,0.0418848167539267,0.0049035340589026,0.003413044881163,0.2990294476750202,Operculum,Salience/Ventral Attention
132,7Networks_LH_SalVentAttn_FrOperIns_4,7Networks,LH,SalVentAttn_FrOperIns,4,-34.75890391178322,29.34318889268268,0.0034904013961605,0.0031059690745554,0.0003123637857188,0.2495473895385819,Operculum,Salience/Ventral Attention
133,7Networks_LH_SalVentAttn_FrOperIns_5,7Networks,LH,SalVentAttn_FrOperIns,5,-40.52607199438805,-14.530116124758637,0.0401396160558464,0.0061339191265465,0.0045481840733693,0.3270365285091359,Operculum,Salience/Ventral Attention
