source,target,Correlation
313,416,0.760902965230185
159,453,0.7608743104866865
355,358,0.7607654657468851
95,185,0.7606161781016203
182,479,0.7605812175323964
298,508,0.7605596943141755
126,183,0.7604430145938871
385,390,0.760245035518009
398,405,0.7598998994887258
75,183,0.7597078433250001
95,479,0.7596976172752653
185,283,0.7596360456268961
413,421,0.7593558533132938
79,571,0.7593307676325246
327,423,0.7592222465238512
298,404,0.7590010769717916
185,574,0.7584179570481028
180,235,0.757712694433235
418,519,0.7576561221251205
243,247,0.7572679957466787
385,386,0.7571203307177533
108,151,0.7571027926053553
83,85,0.7569106018293127
273,277,0.7568524571475208
310,313,0.7567101938685062
405,508,0.7565971634608164
298,419,0.7564716145824625
390,474,0.7564321753276508
67,80,0.7562509090494474
422,519,0.7562366767260318
272,571,0.7561937080518556
84,478,0.7561718361963172
230,392,0.7560060435428827
353,370,0.7558380111665591
395,519,0.75581542672129
87,353,0.7558020081021627
422,478,0.7557063633244739
276,313,0.755485420083287
357,519,0.7554303289456575
414,478,0.7554055795003602
29,566,0.75534265638135
421,422,0.7552683796790746
3,182,0.7552220745778554
416,533,0.7548641872732945
393,396,0.754767417780001
183,231,0.7546688419221534
479,518,0.7545433792685278
275,567,0.7544076501430751
298,386,0.7542364420175682
395,421,0.7542332138218001
535,570,0.7539074272344457
272,274,0.753554137200048
270,564,0.7535376129417038
252,549,0.753324786031691
62,65,0.7532521248379433
75,84,0.7531792663613678
313,478,0.7530965539978532
110,392,0.7530544274451473
151,284,0.7526897498180435
123,179,0.7526839658489218
386,421,0.7525969061858268
126,228,0.7525088986318719
84,392,0.7522576712998965
186,284,0.7521835976460065
362,370,0.7520838770882929
183,184,0.752041156403473
357,422,0.7517272617558737
404,508,0.7514493707015131
79,360,0.7514434662098413
228,231,0.751362102080091
423,518,0.7513161995507873
230,566,0.7510138362909368
33,138,0.7507470557791938
192,243,0.7506367534265274
228,235,0.7503874702664652
419,471,0.7502934658103292
397,404,0.7501492546050524
405,472,0.7500180084863025
353,357,0.7498257540424214
108,479,0.7498221799824336
348,394,0.7492699825253137
416,417,0.7491554960033858
79,84,0.7490475607801954
419,420,0.7490091358044675
103,107,0.7488573186788764
425,530,0.7485950850407809
283,574,0.7485424305862137
29,518,0.7484802537270123
357,570,0.7484709303386823
508,570,0.7481765384259498
80,370,0.7481598254884619
185,392,0.7481551358818175
25,532,0.747942887330299
108,398,0.7478871385192036
473,476,0.7477788570213808
420,533,0.7477558597233069
310,392,0.7477112346282855
327,416,0.7475184580621727
478,574,0.7473195168126417
29,403,0.7471131400980003
386,422,0.7467022855505406
67,183,0.746625699998961
360,571,0.7459345364450727
5,463,0.7457122275841724
107,113,0.7456842203148512
467,535,0.7454397387871915
29,276,0.7452440613326033
418,541,0.7445249350599427
3,404,0.7445138914943182
390,398,0.7445014512139094
283,404,0.744415498412652
26,563,0.744349356190757
25,310,0.7441897915184582
389,390,0.7437249660324098
84,283,0.7435406124483738
385,397,0.7435295251878136
84,386,0.743413417098247
1,3,0.7432444049539642
164,169,0.7431326613480475
327,420,0.7428725809455291
94,518,0.7427880540945381
418,420,0.7427683669363107
94,414,0.742605653215821
375,467,0.7424792972807847
391,467,0.7420970702882288
73,74,0.7420925668990298
283,573,0.7417978315736532
272,283,0.7416787424597913
298,535,0.7415497900190683
404,571,0.7413522211059879
123,183,0.7413114975055504
422,476,0.7412867293639084
423,535,0.7412639569794552
235,392,0.7411991612100448
151,404,0.740980793750992
79,398,0.7408232030118242
322,416,0.7408152436814739
386,398,0.7407062991069056
476,535,0.7405888775701314
392,473,0.740582278210267
128,508,0.7401912717353549
372,397,0.7400279688089175
20,532,0.7400105390387003
392,476,0.7399135586217626
391,393,0.7395362225702939
128,574,0.7394118660748066
128,235,0.7393959403897432
427,540,0.7390838471066172
79,404,0.7388974178183039
104,109,0.7388439542994811
405,421,0.7387963037489618
235,566,0.7387610211300417
417,423,0.7387014634630195
26,272,0.7386841706447232
313,474,0.7386458285408581
99,183,0.7386106450110047
357,479,0.7385228549144722
420,518,0.7383390348812345
79,108,0.7379881441034412
185,231,0.7377932701720492
182,306,0.7377931932253257
151,372,0.7377251123331311
348,390,0.7377251068920437
313,519,0.7377148055678556
297,420,0.7375480370619872
354,361,0.737494851708042
96,392,0.7374176594951981
1,286,0.7370857670060292
417,519,0.7370338160232183
103,399,0.7367422864261913
167,169,0.7367162061455476
20,94,0.736670378476384
422,472,0.7365291112373553
271,563,0.7365089058164047
84,476,0.7363441988799768
185,313,0.7362518826432404
467,481,0.7362316726890207
479,570,0.7361976653864288
108,570,0.7361391439770189
80,184,0.7360375138579514
427,488,0.735958651725109
319,320,0.7358778980949848
504,559,0.7358758699897685
31,206,0.7358515946939169
392,395,0.7358263251822819
398,479,0.7357781635126164
564,565,0.7357558496508156
75,397,0.735463642361235
476,574,0.7351765532368622
419,519,0.735168993831026
17,19,0.7348050567828874
84,182,0.7347237803799102
66,73,0.7346651508390978
84,99,0.734595678891251
298,570,0.7342277114369803
277,571,0.7340056710794747
476,508,0.733888663502176
182,237,0.7338458381009393
108,386,0.7338162892155053
360,398,0.73328431715608
322,519,0.733241114898376
3,566,0.7332077435892738
416,479,0.7331743739511303
322,474,0.7330252479096147
108,237,0.7328820177822545
108,276,0.732881850974293
528,530,0.7326949930238252
344,384,0.7326316373340617
398,446,0.7325998539997074
430,432,0.7325989223019074
67,105,0.7324587097429685
306,414,0.7323575512495555
310,421,0.7322690975554382
94,306,0.7321318026075373
467,508,0.7319045908887869
445,447,0.7318362229596247
347,352,0.7317369462740521
222,509,0.7317118861424757
79,277,0.7315411244342097
95,128,0.7314844388004719
405,519,0.7314663218713189
348,353,0.7313533934654722
60,222,0.731037736702064
73,370,0.7308339145154958
397,478,0.7307213604130426
403,566,0.7307012276419417
230,313,0.7304567118008526
167,176,0.7303436973246934
310,476,0.730273548486497
399,400,0.7302365375319155
75,390,0.7301035491526083
396,467,0.729961507667251
288,297,0.7299226717301726
360,370,0.7298617458537874
478,508,0.7296659029322368
566,571,0.7296087509860216
128,395,0.7294458300165804
372,404,0.7293929899329533
26,274,0.7292148177615506
413,423,0.7290222662964829
413,474,0.7287910033102115
417,474,0.7287865801534843
96,574,0.7287577456562456
404,419,0.7286162007552882
11,89,0.7285662273031566
392,474,0.7283974831085381
306,307,0.7282722395595802
471,476,0.7282220282325423
153,571,0.7282118214722895
405,422,0.7281074134885985
327,474,0.7280841666969828
306,392,0.7280629023296885
474,535,0.7278626262124943
95,276,0.7277827122207182
313,417,0.7277555022760217
488,547,0.7277548953777385
390,446,0.7277358960618663
327,535,0.7276342500046414
76,153,0.7276082356292362
5,297,0.7275409198939032
298,574,0.7274540601855779
167,214,0.7274006082765356
392,508,0.7273503947301693
283,395,0.7273163846547331
368,399,0.7272884937948887
42,123,0.7272703414984739
327,413,0.7271612167614788
288,423,0.7269118644501079
519,533,0.7266002253599677
427,547,0.7265651240262286
13,275,0.7265023588452697
29,110,0.7264976980131097
386,574,0.7263507297915051
310,472,0.7263286715312637
230,237,0.7263204680137677
297,478,0.7262637546874664
73,362,0.7262589318210679
96,110,0.7262387746571696
19,304,0.7260792816881696
357,360,0.7259800189083373
227,231,0.7259407438753896
110,235,0.7257147033485556
128,182,0.7254397960670314
286,291,0.7253784553277124
357,398,0.7253358036733252
313,357,0.7252081211032647
84,474,0.7251702308596588
508,566,0.7248968133628472
3,392,0.7248497046467848
138,247,0.72473124183865
322,347,0.7246602193844756
474,508,0.7245565278853052
479,508,0.7244244943966474
281,447,0.7242885626407838
306,535,0.7242634513383823
310,535,0.7242410078344574
95,391,0.7238903821630095
372,395,0.7234783608765558
372,571,0.7231589990791131
272,277,0.7229141000693213
128,298,0.7228924955734585
360,446,0.7228231815866745
390,404,0.7226975062767865
84,153,0.722554692332299
397,474,0.7221733306955626
185,235,0.722164843148778
414,422,0.7219803890210889
297,508,0.721919412504136
353,372,0.721904698915197
389,446,0.7218365990211006
20,518,0.7216617107457143
307,518,0.7215907713695151
446,573,0.7215380197479331
95,306,0.72149357489595
205,247,0.721491229392972
404,423,0.7214294380426833
164,166,0.7212670950669319
283,313,0.7212335095295603
392,478,0.7211855785593547
1,94,0.721175031934827
322,423,0.7211416653136111
114,399,0.7210424995554059
313,422,0.720882252650231
1,392,0.7208668866961696
470,530,0.7208575673809928
313,420,0.7208473422483471
96,403,0.7205647130190258
182,404,0.7205486875623188
74,76,0.7205118416978908
397,446,0.7204979089198387
391,508,0.7204924022822013
390,423,0.7204864031602947
360,397,0.7202579212831997
310,474,0.7201370251558266
446,572,0.7198513471901061
313,414,0.7198253335554265
29,574,0.7197553407993614
360,390,0.7196934788853472
389,394,0.7196307454559966
323,428,0.7194104870000569
419,479,0.7193370572671295
357,417,0.7191566538339585
327,422,0.7188914480561855
22,269,0.7188376959396923
310,327,0.7187369976042861
418,518,0.7186123047235171
417,535,0.7183336637440525
84,372,0.7183083299099394
297,416,0.7182385951358791
476,570,0.7181528553556722
284,571,0.7181376929834276
71,354,0.7179345798511797
108,360,0.7178140152340845
67,74,0.7178078820264298
298,313,0.7177273951481212
108,128,0.7177104141384677
191,205,0.7177054560525522
191,192,0.7176897676761419
110,181,0.717587747421371
395,535,0.7175739532889772
439,553,0.7174701091836068
535,574,0.7172682354073487
35,36,0.7172460112663931
288,298,0.7171377689221217
42,126,0.7170874802198229
478,570,0.7170673089723802
322,553,0.7170238127111307
386,417,0.716958410049101
473,478,0.7166664445900988
1,29,0.7164504567414488
182,391,0.7163823140421898
276,403,0.7163497328377464
8,19,0.7162533175274657
474,555,0.7161608333350317
66,76,0.7161605498263254
268,270,0.7161029696874411
418,421,0.7159064177278431
17,268,0.7156216511754016
84,95,0.715577964350488
433,488,0.7152175681833151
84,185,0.7152147393666876
473,474,0.7148194504612301
310,566,0.7147489964602248
182,231,0.7147338022235136
375,481,0.7146813007217756
275,564,0.7146670208429147
288,472,0.7145105546560694
474,574,0.7142015411238136
313,398,0.7141373969002165
357,574,0.7141127506526199
75,398,0.7140207426030496
66,184,0.7139638948186657
472,535,0.713793683661333
167,462,0.713777489719103
8,221,0.7137771327133573
128,313,0.7135541551575787
84,151,0.7132157330764808
153,398,0.7131117844544691
386,419,0.7128258624033619
128,566,0.7126283718553936
3,108,0.7124390485385863
153,372,0.7124284155855406
180,228,0.7122580429183184
565,568,0.7122440800128639
95,181,0.712231701844398
281,444,0.7122011808697974
478,518,0.7121586013337234
181,235,0.7120332218051777
66,370,0.7118457314841512
151,360,0.7117609345489904
414,417,0.7117474479684639
79,397,0.711581379876926
153,574,0.7114308474717618
353,397,0.7114144232580726
417,478,0.7113406605385822
306,574,0.7113387517215618
298,414,0.7113202893188021
39,299,0.7112063282540949
298,533,0.7111092579530092
280,572,0.7109148049567541
29,94,0.7109015592584725
95,404,0.7108516651507416
99,230,0.7108258594253085
348,385,0.7105462944041047
123,230,0.7105085271226778
473,479,0.7102598079397566
88,235,0.710128307635896
571,572,0.7100740086325592
271,562,0.7100517640432761
22,270,0.7100475212604423
231,574,0.7100309372512077
274,571,0.7099419507428425
416,574,0.7096875360197273
95,570,0.709591784583867
164,464,0.7095013820357363
322,420,0.7093979851905732
414,479,0.7093286119149261
423,555,0.7092460424467553
288,474,0.709076919611225
270,274,0.7089124240136859
96,123,0.7085984272258417
95,231,0.7085282843172116
33,47,0.7082510720079178
95,405,0.7081608748628758
372,405,0.7081557535942303
226,227,0.7080552902272657
391,396,0.7080467003443531
474,570,0.7078929269893469
99,181,0.7078840965826447
3,95,0.707809695135361
167,239,0.7077931054917046
105,228,0.7077413051158226
105,108,0.7077105379802148
310,522,0.7075052386275681
386,416,0.7074989650685513
418,423,0.707466371983521
404,420,0.7073259926898595
425,526,0.7072892547804515
272,276,0.7072677663198315
327,357,0.7071463005839762
446,571,0.7069407825906435
108,230,0.706688901326585
465,467,0.7064223641968432
79,357,0.7064072001726255
46,47,0.7061982833719164
230,574,0.7061269007540237
272,566,0.7059764538908773
125,337,0.7059526057108015
395,571,0.7059266687459663
335,336,0.7058540712618258
84,235,0.7057970018678211
261,502,0.7057202857960702
126,235,0.7055240314291996
66,67,0.7054798422159484
297,474,0.705458419757039
302,303,0.7053714527243966
99,111,0.7052981882574848
313,403,0.7052605518084386
96,108,0.7050448778285047
13,299,0.7048010118785548
99,237,0.7047956818567235
13,271,0.7047061199143076
283,284,0.7041715623091668
235,313,0.7041674510078437
3,574,0.7040890555348577
372,390,0.7040625868248627
3,8,0.7039813515816542
322,395,0.7039159986637938
403,574,0.7038872016802711
164,466,0.7037707104163896
405,535,0.7037262655882685
87,362,0.7036720289390063
96,230,0.7036655555009657
398,573,0.7035916334649147
107,238,0.7035143135485612
107,399,0.7032726390929815
418,535,0.7032243473859722
422,535,0.7031764407836174
322,421,0.7031341288175129
105,231,0.7030508683026603
422,479,0.702990774856392
73,87,0.7028149696706352
153,390,0.7027179139230566
109,184,0.7026765749005865
185,272,0.7025741217074774
567,568,0.7021892989080728
386,508,0.7021535872135808
471,478,0.7020969265993864
15,20,0.7020044253213884
298,422,0.7018397512524048
386,392,0.7017321325753038
235,404,0.7015158228961669
478,555,0.701202637437202
66,109,0.7011940339269113
344,345,0.7011339855322759
390,405,0.7010248280417944
99,231,0.7009678142283733
112,405,0.7008289637925926
84,360,0.7007437683170773
126,127,0.7005577128901616
478,535,0.700467071795806
84,419,0.7004591853816271
386,519,0.7003699180176439
364,373,0.7001116841699557
568,572,0.7000935313803873
