degree,null_rc_coefficient,network_rc_coefficient,normalized_rc_coefficient
0.0,0.043955077910375596,0.043955077910375596,1.0
1.0,0.050010057326762544,0.05003520064366891,1.0005027652086476
2.0,0.055314016437126586,0.055388815647994916,1.0013522650439488
3.0,0.06031746031746032,0.060451453308596165,1.0022214627477786
4.0,0.06505611779671511,0.06528126442345578,1.0034608063678838
5.0,0.06989656782055377,0.07022823870476377,1.0047451669595782
6.0,0.0739305253444071,0.07444466416188782,1.0069543509272467
7.0,0.07822695035460993,0.07889361702127659,1.0085222121486854
8.0,0.08341070875889818,0.08438563912101517,1.0116883116883117
9.0,0.08902298460912604,0.09046376025493254,1.0161843107387662
10.0,0.09557043957899476,0.09757790660587981,1.0210051040439734
11.0,0.10093404692619198,0.10345739809934677,1.025
12.0,0.10576355648809914,0.10899831705024807,1.030584831576772
13.0,0.10944309927360775,0.11329413121180676,1.0351875263379688
14.0,0.11425747467259699,0.11885347170743761,1.0402249134948096
15.0,0.1207401779900152,0.12624810071630127,1.0456179775280898
16.0,0.12608581205580416,0.13269573864467257,1.0524240315472049
17.0,0.1316638209068488,0.13963194839688864,1.0605187319884726
18.0,0.14095687620682257,0.15096903382678967,1.0710299340436327
19.0,0.1461732934957481,0.1582011798054087,1.0822851153039832
20.0,0.14950352338244716,0.16327674567584882,1.0921264059989289
21.0,0.15355346044899168,0.1693231302583182,1.1026982378854626
22.0,0.16565686419388206,0.18619772425003694,1.1239964317573596
23.0,0.1705913134484563,0.19298796441653585,1.1312883435582823
24.0,0.17612293144208038,0.2016210739614995,1.1447746883988494
25.0,0.1825659914057704,0.21068139963167587,1.1540013449899127
26.0,0.19060247518019857,0.22630218958248333,1.187299322154834
27.0,0.19682187730968217,0.23592017738359203,1.198648141194142
28.0,0.20653540008378718,0.2521156263091747,1.220689655172414
29.0,0.21465342893914321,0.2669608383894098,1.2436830835117774
30.0,0.22659939888364106,0.28928724774581366,1.276646139270488
31.0,0.23016496465043204,0.29592638312198405,1.2857142857142856
32.0,0.23847019122609675,0.3119610048743907,1.3081761006289307
33.0,0.24752066115702478,0.3303030303030303,1.3344462993878687
34.0,0.256071964017991,0.3469265367316342,1.3548009367681502
35.0,0.2607458912768647,0.3612515802781289,1.3854545454545455
36.0,0.2667346245327897,0.37682636765205574,1.4127388535031846
37.0,0.27454212454212457,0.391025641025641,1.4242828552368245
38.0,0.28013977868375073,0.40535818287711123,1.4469854469854468
39.0,0.2859204287775716,0.417027417027417,1.4585436193222783
40.0,0.2912280701754386,0.4274122807017544,1.4676204819277108
41.0,0.2966339410939691,0.4380551659654044,1.4767533490937748
42.0,0.3036261491317671,0.4576098059244127,1.5071488645920943
43.0,0.3053814002089864,0.4605538140020899,1.5081266039349872
44.0,0.31554790590935167,0.4819277108433735,1.5272727272727273
45.0,0.31554790590935167,0.4819277108433735,1.5272727272727273
46.0,0.31554790590935167,0.4819277108433735,1.5272727272727273
47.0,0.325,0.509493670886076,1.5676728334956185
48.0,0.32716650438169426,0.5176890619928595,1.5823412698412698
49.0,0.3298245614035088,0.5385964912280702,1.6329787234042552
50.0,0.3352112676056338,0.5581488933601609,1.6650660264105641
51.0,0.33977172958735735,0.573748902546093,1.688630490956072
52.0,0.35166578529878373,0.5838180856689582,1.6601503759398495
53.0,0.3599516031457955,0.6122202056866304,1.700840336134454
54.0,0.36215538847117795,0.6203007518796992,1.71280276816609
55.0,0.36632996632996634,0.6242424242424243,1.7040441176470589
56.0,0.3722786647314949,0.6342525399129173,1.703703703703704
57.0,0.37481146304675717,0.6425339366515838,1.7142857142857144
58.0,0.3812244897959184,0.6595918367346939,1.7301927194860813
59.0,0.3843537414965986,0.6632653061224489,1.7256637168141593
60.0,0.3932367149758454,0.7130434782608696,1.8132678132678133
61.0,0.3983739837398374,0.7363530778164924,1.8483965014577257
62.0,0.4144144144144144,0.7342342342342343,1.7717391304347827
63.0,0.4144144144144144,0.7342342342342343,1.7717391304347827
64.0,0.4174603174603175,0.7380952380952381,1.7680608365019013
65.0,0.42780748663101603,0.7254901960784313,1.6958333333333333
66.0,0.42424242424242425,0.7215909090909091,1.700892857142857
67.0,0.4367816091954023,0.7057471264367816,1.6157894736842104
68.0,0.4482758620689655,0.7413793103448276,1.653846153846154
69.0,0.4497354497354497,0.7857142857142857,1.7470588235294118
70.0,0.4472934472934473,0.8404558404558404,1.8789808917197452
71.0,0.4743083003952569,0.8300395256916996,1.75
72.0,0.4805194805194805,0.8225108225108225,1.7117117117117118
73.0,0.4805194805194805,0.8225108225108225,1.7117117117117118
74.0,0.49673202614379086,0.8823529411764706,1.776315789473684
75.0,0.5047619047619047,0.8666666666666667,1.7169811320754718
76.0,0.46153846153846156,0.8461538461538461,1.8333333333333333
77.0,0.4909090909090909,0.8181818181818182,1.6666666666666667
78.0,0.4888888888888889,1.0,2.0454545454545454
79.0,0.4444444444444444,1.0,2.25
80.0,0.5,1.0,2.0
81.0,0.47619047619047616,1.0,2.1
82.0,0.47619047619047616,1.0,2.1
83.0,0.4,1.0,2.5
84.0,0.4,1.0,2.5
85.0,0.4,1.0,2.5
86.0,0.4,1.0,2.5
87.0,0.3333333333333333,1.0,3.0
0.0,0.043955077910375596,0.043955077910375596,1.0
1.0,0.05000167622112709,0.05003520064366891,1.000670465973852
2.0,0.05529531663440951,0.055388815647994916,1.0016909029421712
3.0,0.06029684601113173,0.060451453308596165,1.0025641025641026
4.0,0.06501108847136698,0.06528126442345578,1.004155844155844
5.0,0.06985971550008599,0.07022823870476377,1.0052751890276068
