degree,null_rc_coefficient,network_rc_coefficient,normalized_rc_coefficient
0.0,0.04378731043743523,0.04378731043743523,1.0
1.0,0.05222669578870731,0.05224423918668807,1.000335908632852
2.0,0.05910855629457971,0.059158716305012994,1.0008486082824168
3.0,0.06605296056370041,0.06630298897602001,1.0037852718513423
4.0,0.0718546365914787,0.07233082706766918,1.0066271363794908
5.0,0.08219924590550254,0.08305349357841404,1.010392402795198
6.0,0.09038060220610156,0.09180496207227798,1.0157595748579806
7.0,0.09643775512038985,0.09818201434967902,1.018086891665113
8.0,0.10303683385579937,0.10523119122257053,1.0212968244913483
9.0,0.1096208298737519,0.11260139234847033,1.0271897455816663
10.0,0.12150656361182677,0.12594773647405227,1.036550888529887
11.0,0.13351780423724077,0.13947118340879872,1.044588653966925
12.0,0.13846153846153847,0.14550545240200413,1.050872711792252
13.0,0.15270550624085977,0.16280651634186988,1.0661469933184855
14.0,0.1586007933645871,0.1710421925712225,1.078444747612551
15.0,0.16573923796274828,0.1810031687147384,1.0920960596875728
16.0,0.1772179155900086,0.1962532299741602,1.1074119076549211
17.0,0.19062107601661354,0.2140442383850092,1.1228781352926274
18.0,0.19663976447896045,0.22288208720369523,1.13345379452762
19.0,0.21060416429627943,0.24428262600978495,1.1599135602377093
20.0,0.2191123793333738,0.257057859267804,1.173178165696869
21.0,0.23061590591987244,0.2769251212544017,1.2008066839527514
22.0,0.23837700760777683,0.287897999436461,1.2077423167848702
23.0,0.24168530409061395,0.2937738979871582,1.2155223880597015
24.0,0.24622175669609456,0.30181056411791113,1.2257672439987846
25.0,0.25100931677018634,0.31149068322981366,1.24095267553356
26.0,0.26158357771261,0.3252618349392543,1.2434336963484947
27.0,0.2697986577181208,0.3371812080536913,1.2497512437810947
28.0,0.27172138581534555,0.33983312171231633,1.250667556742323
29.0,0.290167865707434,0.37097278698780106,1.2784764642472153
30.0,0.3072225484439225,0.3989430416911333,1.2985474006116209
31.0,0.31621047369078864,0.4161979752530934,1.3162055335968381
32.0,0.32546981207516995,0.4380914300946288,1.3460278460278459
33.0,0.3298898071625344,0.4465564738292011,1.3536534446764092
34.0,0.34182908545727136,0.468215892053973,1.3697368421052631
35.0,0.34621953112870674,0.4775655954044403,1.379372197309417
36.0,0.3544635544635545,0.4935298935298935,1.392329020332717
37.0,0.3544635544635545,0.4935298935298935,1.392329020332717
38.0,0.3559633027522936,0.49858215179316095,1.4006560449859418
39.0,0.35847774379884473,0.5011892626571526,1.3981042654028435
40.0,0.3704256908140403,0.5268857356235997,1.4223790322580647
41.0,0.37722772277227723,0.5376237623762377,1.425196850393701
42.0,0.3802020202020202,0.5424242424242425,1.4266737513283743
43.0,0.3918859649122807,0.5635964912280702,1.438164521544488
44.0,0.40757020757020757,0.5958485958485958,1.4619532654284002
45.0,0.40757020757020757,0.5958485958485958,1.4619532654284002
46.0,0.4174503657262278,0.6183385579937304,1.481226533166458
47.0,0.4210104250200481,0.6287089013632718,1.4933333333333334
48.0,0.4235294117647059,0.6403361344537815,1.5119047619047619
49.0,0.4327009936766034,0.6591388136103583,1.523312456506611
50.0,0.43425925925925923,0.6651234567901234,1.5316275764036957
51.0,0.4370253164556962,0.6712025316455696,1.5358435916002897
52.0,0.4449760765550239,0.6872863978127136,1.544546850998464
53.0,0.44912280701754387,0.6950877192982456,1.54765625
54.0,0.44912280701754387,0.6950877192982456,1.54765625
55.0,0.4562404870624049,0.7184170471841704,1.5746455379482902
56.0,0.4730890999547716,0.7548620533695161,1.595602294455067
57.0,0.4730890999547716,0.7548620533695161,1.595602294455067
58.0,0.47836538461538464,0.7682692307692308,1.6060301507537689
59.0,0.47966269841269843,0.7767857142857143,1.6194415718717683
60.0,0.48182283666154635,0.774705581157194,1.6078639744952177
61.0,0.48182283666154635,0.774705581157194,1.6078639744952177
62.0,0.48757271285034376,0.787414066631412,1.6149674620390455
63.0,0.4896174863387978,0.7928961748633879,1.6194196428571428
64.0,0.4896174863387978,0.7928961748633879,1.6194196428571428
65.0,0.5025062656641605,0.8226817042606517,1.6371571072319202
66.0,0.5097643097643098,0.826936026936027,1.6221928665785998
67.0,0.5159183673469387,0.8661224489795918,1.6787974683544304
68.0,0.5265700483091788,0.8898550724637682,1.689908256880734
