degree,null_rc_coefficient,network_rc_coefficient,normalized_rc_coefficient
0.0,0.044982232018352754,0.044982232018352754,1.0
1.0,0.05024909953882923,0.05025751506378968,1.0001674761346508
2.0,0.05626433008914386,0.05634044010617347,1.0013527223537368
3.0,0.05968722673011612,0.059809244910825045,1.0020442930153322
4.0,0.06330740910180163,0.06353615232119905,1.0036132140399174
5.0,0.06738522297186111,0.06771433272996544,1.0048840048840049
6.0,0.07199846566935175,0.07258662575118272,1.0081690641093943
7.0,0.07551403394255875,0.07620757180156658,1.009184224743382
8.0,0.08009308353953105,0.08103570166136444,1.011769032732622
9.0,0.0850178454250092,0.08610617627758839,1.0128012048192772
10.0,0.08738818277223434,0.08865419533241159,1.0144872283644681
11.0,0.08907410265644561,0.09054895302773061,1.0165575664227955
12.0,0.09141120743587453,0.09301993028867638,1.0175987485334375
13.0,0.09517257195275772,0.09725566639911325,1.0218875502008031
14.0,0.09690266359101753,0.0991108219475168,1.0227873855544252
15.0,0.09932805672355512,0.10186330282793306,1.0255239676281387
16.0,0.10478660478660479,0.10817635817635818,1.0323491098567086
17.0,0.10854998659876709,0.11261908822884432,1.037485970819304
18.0,0.11425339366515837,0.11931695755225168,1.0443187175860444
19.0,0.12231178612554854,0.12937661448445426,1.0577608142493637
20.0,0.1270997773730014,0.13566754368211564,1.0674097664543527
21.0,0.13026982945076765,0.1394532496542921,1.0704953728905824
22.0,0.13491151459434614,0.14494752164253427,1.0743895513912547
23.0,0.14097968936678615,0.15279911247653183,1.0838377723970944
24.0,0.1446343130553657,0.15753018910913646,1.0891619407687458
25.0,0.14915521402886558,0.16344022461947688,1.095772787318362
26.0,0.1545047993019197,0.17157504363001747,1.1104835863042712
27.0,0.15743775516071531,0.17641308722902652,1.1205259313367422
28.0,0.16603547937014151,0.187362965915886,1.128451380552221
29.0,0.17287509238728752,0.19534368070953437,1.1299700726806328
30.0,0.18079959256429845,0.2084712672947967,1.1530516431924882
31.0,0.18411028478142571,0.21267912207509523,1.1551724137931034
32.0,0.18649031648559283,0.21549362305148795,1.1555217831813576
33.0,0.19289394589952769,0.2250966079862602,1.1669449081803005
34.0,0.19537480063795853,0.23023467760309865,1.1784256559766764
35.0,0.19771161417322836,0.23671259842519685,1.1972619788425638
36.0,0.2046831955922865,0.2460055096418733,1.2018842530282638
37.0,0.21004497751124437,0.2565217391304348,1.2212705210563883
38.0,0.21703011422637591,0.2717203184492904,1.2519936204146729
39.0,0.2223491338282886,0.27984009137635635,1.2585616438356162
40.0,0.22737579880437023,0.287569573283859,1.2647325475974616
41.0,0.2322508398656215,0.2924972004479283,1.2594021215043394
42.0,0.23795255930087392,0.30287141073657925,1.2728226652675758
43.0,0.23850574712643677,0.3072100313479624,1.2880613362541073
44.0,0.24811803673592292,0.3179765130984643,1.2815533980582523
45.0,0.252904989747095,0.3257006151742994,1.2878378378378377
46.0,0.2563146997929607,0.3403726708074534,1.3279483037156703
47.0,0.26433566433566436,0.34778554778554777,1.3156966490299822
48.0,0.2698412698412698,0.35912698412698413,1.3308823529411766
49.0,0.27586206896551724,0.37326073805202664,1.3530701754385965
50.0,0.27586206896551724,0.37326073805202664,1.3530701754385965
51.0,0.28355957767722473,0.3891402714932127,1.372340425531915
52.0,0.28769657724329323,0.395004625346901,1.3729903536977492
53.0,0.29732868757259,0.4065040650406504,1.3671875
54.0,0.3003003003003003,0.4219219219219219,1.405
55.0,0.31016042780748665,0.42245989304812837,1.3620689655172413
56.0,0.3225806451612903,0.4173387096774194,1.2937500000000002
57.0,0.33497536945812806,0.4211822660098522,1.2573529411764706
58.0,0.3333333333333333,0.41798941798941797,1.253968253968254
59.0,0.3466666666666667,0.43,1.2403846153846154
60.0,0.3466666666666667,0.43,1.2403846153846154
61.0,0.37662337662337664,0.42857142857142855,1.1379310344827585
62.0,0.3894736842105263,0.4421052631578947,1.135135135135135
63.0,0.38562091503267976,0.45098039215686275,1.1694915254237288
64.0,0.43636363636363634,0.41818181818181815,0.9583333333333334
65.0,0.4666666666666667,0.4666666666666667,1.0
66.0,0.47619047619047616,0.5238095238095238,1.1
67.0,0.47619047619047616,0.5238095238095238,1.1
68.0,0.16666666666666666,0.5,3.0
0.0,0.044982232018352754,0.044982232018352754,1.0
1.0,0.05024909953882923,0.05025751506378968,1.0001674761346508
2.0,0.05626433008914386,0.05634044010617347,1.0013527223537368
3.0,0.05967705854839038,0.059809244910825045,1.0022150281138182
4.0,0.06328562403328758,0.06353615232119905,1.0039586919104992
5.0,0.06737346905192881,0.06771433272996544,1.0050593161200279
6.0,0.0720112517580872,0.07258662575118272,1.0079900568181819
7.0,0.07547323759791123,0.07620757180156658,1.0097297297297296
8.0,0.08006362672322376,0.08103570166136444,1.0121412803532008
9.0,0.08496983082857189,0.08610617627758839,1.013373516669806
10.0,0.08735486665222968,0.08865419533241159,1.0148741418764302
11.0,0.08907410265644561,0.09054895302773061,1.0165575664227955
12.0,0.09139333273751006,0.09301993028867638,1.0177977703892038
13.0,0.0952107938692046,0.09725566639911325,1.0214773183460457
14.0,0.09698152638946393,0.0991108219475168,1.0219556820491968
15.0,0.09941050375133977,0.10186330282793306,1.0246734397677795
16.0,0.10501410501410502,0.10817635817635818,1.0301126516464472
17.0,0.10869618186691357,0.11261908822884432,1.0360905626541135
18.0,0.11436112906701142,0.11931695755225168,1.0433349034385304
19.0,0.12274750241200087,0.12937661448445426,1.0540060851926978
20.0,0.12767321055117048,0.13566754368211564,1.0626155878467636
21.0,0.13055348721767188,0.1394532496542921,1.068169473112439
22.0,0.13491151459434614,0.14494752164253427,1.0743895513912547
23.0,0.14153439153439154,0.15279911247653183,1.0795899909556828
24.0,0.14581909318751424,0.15753018910913646,1.0803125
25.0,0.15018964583025468,0.16344022461947688,1.0882256477533616
26.0,0.15663176265270506,0.17157504363001747,1.0954038997214486
27.0,0.15968029440515208,0.17641308722902652,1.1047893410154845
28.0,0.16723141319513654,0.187362965915886,1.1203814064362336
29.0,0.17398373983739837,0.19534368070953437,1.1227697536108752
30.0,0.18181818181818182,0.2084712672947967,1.1465919701213818
31.0,0.18637765282060584,0.21267912207509523,1.1411192214111923
32.0,0.18837978271138403,0.21549362305148795,1.1439317953861585
33.0,0.1958995276942894,0.2250966079862602,1.149041095890411
34.0,0.19867851446798815,0.23023467760309865,1.1588302752293578
35.0,0.2017716535433071,0.23671259842519685,1.173170731707317
36.0,0.20853994490358127,0.2460055096418733,1.179656538969617
37.0,0.21199400299850074,0.2565217391304348,1.2100424328147101
38.0,0.21616476289373485,0.2717203184492904,1.257005604483587
39.0,0.22292023605558728,0.27984009137635635,1.2553373185311698
40.0,0.22572665429808286,0.287569573283859,1.2739726027397262
41.0,0.2282194848824188,0.2924972004479283,1.281648675171737
42.0,0.23320848938826466,0.30287141073657925,1.2987152034261242
43.0,0.23406478578892373,0.3072100313479624,1.3125
44.0,0.2414935260463716,0.3179765130984643,1.3167082294264338
45.0,0.24606971975393027,0.3257006151742994,1.323611111111111
46.0,0.2525879917184265,0.3403726708074534,1.3475409836065575
47.0,0.25827505827505826,0.34778554778554777,1.3465703971119134
48.0,0.2614087301587302,0.35912698412698413,1.3738140417457305
49.0,0.2716273442226255,0.37326073805202664,1.3741648106904232
50.0,0.2716273442226255,0.37326073805202664,1.3741648106904232
