degree,null_rc_coefficient,network_rc_coefficient,normalized_rc_coefficient
0.0,0.04550936355155073,0.04550936355155073,1.0
1.0,0.05007710617184619,0.05008548727748165,1.0001673640167363
2.0,0.05650100809341347,0.056606117359273025,1.0018603077963808
3.0,0.06319726784843063,0.06341410527457039,1.0034311202607653
4.0,0.06828081419500326,0.06866061361343541,1.0055623153137494
5.0,0.07262498401738908,0.07318757192174914,1.0077464788732395
6.0,0.07695373156889421,0.07768204367124266,1.0094642857142857
7.0,0.08323820830099082,0.08437970868910095,1.0137136588041689
8.0,0.09104628629246626,0.09281267685342388,1.0194010171407044
9.0,0.09761208117036338,0.09995280792826805,1.0239798878360085
10.0,0.1058420406954609,0.10880324886839544,1.0279776179056754
11.0,0.11232560820938545,0.11645336100541911,1.0367481010059536
12.0,0.12050691244239631,0.12578084997439837,1.0437646059060974
13.0,0.12829827377432346,0.1351412238461322,1.0533362598770852
14.0,0.1375556810339419,0.1463705376748855,1.0640820980615737
15.0,0.14777961393762526,0.1596990260539362,1.0806566738044254
16.0,0.15932539682539681,0.17484126984126985,1.0973848069738483
17.0,0.17366142629300524,0.19421280473912053,1.1183416426134873
18.0,0.18552357748337647,0.21019237602152174,1.13296853625171
19.0,0.19610136452241717,0.225619604566973,1.1505254189150809
20.0,0.20748925721301412,0.24315531000613874,1.1718934911242604
21.0,0.21777120580723217,0.25897298023927945,1.1891975308641973
22.0,0.22519247219846023,0.2694610778443114,1.1965811965811965
23.0,0.22971175166297117,0.2768662232076866,1.2052767052767053
24.0,0.23679245283018868,0.2897012578616352,1.2234395750332003
25.0,0.2449099287808965,0.30272308336824466,1.2360588436537805
26.0,0.2576647097195042,0.3257851085639735,1.2643761301989151
27.0,0.26082375478927206,0.3328544061302682,1.2761659933896436
28.0,0.2692702980472765,0.34635149023638234,1.286259541984733
29.0,0.27679738562091505,0.3592592592592593,1.2979142070051162
30.0,0.2936761811023622,0.390009842519685,1.3280268118977796
31.0,0.30895316804407713,0.41542699724517906,1.3446277307177887
32.0,0.32526005278683434,0.45179319981369354,1.3890214797136038
33.0,0.32995495495495497,0.46219433719433717,1.4007801072647488
34.0,0.32995495495495497,0.46219433719433717,1.4007801072647488
35.0,0.33202293202293204,0.46552006552006553,1.402072027627035
36.0,0.33656133197417604,0.4745158002038736,1.409893992932862
37.0,0.34173867042849587,0.4858049726679598,1.4215686274509804
38.0,0.3554649582605319,0.5113570180547466,1.4385581649371928
39.0,0.3698453608247423,0.540807560137457,1.4622531939605108
40.0,0.3887667887667888,0.5833943833943834,1.5006281407035176
41.0,0.39759665621734586,0.605276907001045,1.5223390275952695
42.0,0.40016038492381717,0.6105319433306603,1.5257181028724116
43.0,0.40355677154582764,0.6169630642954856,1.5288135593220338
44.0,0.4176452875639868,0.6473953628425173,1.5501081470800286
45.0,0.4203703703703704,0.6564814814814814,1.5616740088105725
46.0,0.42468354430379746,0.6626582278481012,1.5603576751117734
47.0,0.4329004329004329,0.6756576756576756,1.5607692307692307
48.0,0.4329004329004329,0.6756576756576756,1.5607692307692307
49.0,0.43719298245614036,0.6950877192982456,1.5898876404494382
50.0,0.43719298245614036,0.6950877192982456,1.5898876404494382
51.0,0.44279896334690855,0.706775268419104,1.596153846153846
52.0,0.44679186228482004,0.7194835680751174,1.6103327495621715
53.0,0.45907928388746805,0.7408354646206309,1.6137418755803157
54.0,0.4622475856014047,0.7502194907813872,1.6229819563152896
55.0,0.4622475856014047,0.7502194907813872,1.6229819563152896
56.0,0.4622475856014047,0.7502194907813872,1.6229819563152896
57.0,0.4622475856014047,0.7502194907813872,1.6229819563152896
58.0,0.4658525554047942,0.7566711895070104,1.6242718446601943
59.0,0.4701923076923077,0.7677884615384616,1.6329243353783232
60.0,0.4722222222222222,0.7733134920634921,1.637605042016807
61.0,0.4819672131147541,0.7912568306010929,1.6417233560090703
62.0,0.4847457627118644,0.7971751412429379,1.6445221445221445
63.0,0.48880822746521474,0.808832425892317,1.6547029702970297
64.0,0.48880822746521474,0.808832425892317,1.6547029702970297
65.0,0.49158249158249157,0.832996632996633,1.6945205479452055
66.0,0.5067873303167421,0.8657616892911011,1.7083333333333335
67.0,0.5105882352941177,0.8768627450980392,1.7173579109062977
68.0,0.5151020408163265,0.8759183673469387,1.700475435816165
69.0,0.5151020408163265,0.8759183673469387,1.700475435816165
70.0,0.5254394079555966,0.8862164662349676,1.6866197183098592
71.0,0.5373737373737374,0.8858585858585859,1.6484962406015038
72.0,0.5373737373737374,0.8858585858585859,1.6484962406015038
73.0,0.5369978858350951,0.8964059196617337,1.6692913385826773
74.0,0.5389082462253194,0.9070847851335656,1.6831896551724137
75.0,0.541025641025641,0.9166666666666666,1.694312796208531
76.0,0.543859649122807,0.9163292847503374,1.6848635235732008
77.0,0.5492063492063493,0.9349206349206349,1.7023121387283235
78.0,0.5643939393939394,0.9545454545454546,1.691275167785235
79.0,0.5643939393939394,0.9545454545454546,1.691275167785235
80.0,0.5483870967741935,0.9548387096774194,1.7411764705882353
81.0,0.5591133004926109,0.958128078817734,1.713656387665198
82.0,0.5692307692307692,0.9569230769230769,1.681081081081081
83.0,0.5733333333333334,0.96,1.6744186046511627
84.0,0.5770750988142292,0.9604743083003953,1.6643835616438356
85.0,0.5686274509803921,0.9477124183006536,1.6666666666666667
86.0,0.5808823529411765,0.9485294117647058,1.6329113924050631
87.0,0.6363636363636364,1.0,1.5714285714285714
88.0,0.6666666666666666,1.0,1.5
89.0,0.6388888888888888,1.0,1.565217391304348
90.0,0.6388888888888888,1.0,1.565217391304348
91.0,0.6388888888888888,1.0,1.565217391304348
92.0,0.5714285714285714,1.0,1.75
93.0,0.5238095238095238,1.0,1.909090909090909
94.0,0.6,1.0,1.6666666666666667
95.0,0.6,1.0,1.6666666666666667
96.0,0.6,1.0,1.6666666666666667
97.0,0.5,1.0,2.0
98.0,1.0,1.0,1.0
0.0,0.04550936355155073,0.04550936355155073,1.0
1.0,0.05007710617184619,0.05008548727748165,1.0001673640167363
2.0,0.05650100809341347,0.056606117359273025,1.0018603077963808
3.0,0.06319726784843063,0.06341410527457039,1.0034311202607653
4.0,0.06830455165865527,0.06866061361343541,1.0052128583840139
5.0,0.07263777010612453,0.07318757192174914,1.007569089948953
6.0,0.07698121504445452,0.07768204367124266,1.0091038914673331
7.0,0.08331430832686483,0.08437970868910095,1.0127877237851663
8.0,0.09109773456123202,0.09281267685342388,1.0188253012048192
9.0,0.09772534214252006,0.09995280792826805,1.0227931234305583
10.0,0.10592664664325901,0.10880324886839544,1.0271565495207668
11.0,0.11239478842384411,0.11645336100541911,1.0361099712761592
12.0,0.12071172555043523,0.12578084997439837,1.0419936373276777
13.0,0.12866435752302102,0.1351412238461322,1.0503392427226967
14.0,0.1378380074032248,0.1463705376748855,1.061902594446973
15.0,0.14813121901480258,0.1596990260539362,1.078091621172561
16.0,0.15956349206349207,0.17484126984126985,1.0957473265356876
17.0,0.17338801549327865,0.19421280473912053,1.1201051248357425
18.0,0.18516826557027563,0.21019237602152174,1.135142543859649
19.0,0.19587858535226957,0.225619604566973,1.1518339493886836
20.0,0.2069367710251688,0.24315531000613874,1.1750222485909227
21.0,0.217367925796478,0.25897298023927945,1.191403834260977
22.0,0.22490732820074139,0.2694610778443114,1.1980982567353406
23.0,0.22971175166297117,0.2768662232076866,1.2052767052767053
24.0,0.23726415094339623,0.2897012578616352,1.2210072895957587
25.0,0.24541265186426478,0.30272308336824466,1.2335268009559577
26.0,0.2586897772807753,0.3257851085639735,1.2593659942363113
27.0,0.26159003831417627,0.3328544061302682,1.2724276821677039
28.0,0.27070914696813975,0.34635149023638234,1.279422930903569
29.0,0.2788671023965142,0.3592592592592593,1.28828125
30.0,0.2945374015748031,0.390009842519685,1.3241436925647452
31.0,0.31019283746556475,0.41542699724517906,1.339253996447602
32.0,0.3271231175283341,0.45179319981369354,1.381110583768391
33.0,0.3318854568854569,0.46219433719433717,1.392632089190499
34.0,0.3318854568854569,0.46219433719433717,1.392632089190499
35.0,0.3338247338247338,0.46552006552006553,1.39450441609421
36.0,0.3382602786272511,0.4745158002038736,1.4028126569563033
37.0,0.34262034914477163,0.4858049726679598,1.4179104477611941
38.0,0.35527082119976705,0.5113570180547466,1.4393442622950818
39.0,0.36898625429553267,0.540807560137457,1.4656577415599532
40.0,0.3848595848595849,0.5833943833943834,1.5158629441624365
41.0,0.3955067920585162,0.605276907001045,1.5303830911492735
42.0,0.39909115209836943,0.6105319433306603,1.5298057602143336
