degree,null_rc_coefficient,network_rc_coefficient,normalized_rc_coefficient
0.0,0.04677596650840798,0.04677596650840798,1.0
1.0,0.05322878475660342,0.05326446686470237,1.0006703536115302
2.0,0.05907438478747203,0.05917425695110259,1.0016906170752324
3.0,0.06598801040606267,0.06625947291030426,1.0041138155639355
4.0,0.07208020050125313,0.07255639097744361,1.006606397774687
5.0,0.08027094474153297,0.0809554367201426,1.0085272694972465
6.0,0.08857519958794746,0.08965361833633788,1.0121751771760856
7.0,0.0961301278040933,0.0977209759585307,1.0165489029378951
8.0,0.10017932987258141,0.10219915054270882,1.0201620501224797
9.0,0.10796534084977555,0.11067961165048544,1.0251402049893639
10.0,0.11322185061315496,0.11636566332218506,1.0277668373375346
11.0,0.1170695217167703,0.12090326803497124,1.0327476038338657
12.0,0.1226724807658572,0.12725860211011703,1.037385086823289
13.0,0.13133218665039118,0.1372413027797814,1.0449936628643852
14.0,0.13452010600299574,0.1409148519414679,1.0475374732334046
15.0,0.14194742455612022,0.14972708450969321,1.0548066298342542
16.0,0.14821561087499158,0.15769412399649194,1.063950842057351
17.0,0.15847920195746282,0.17067570111048372,1.0769596199524942
18.0,0.16700946112710818,0.18078979843685727,1.0825123152709362
19.0,0.17795362532204637,0.19562016930437984,1.0992761116856258
20.0,0.18567164179104478,0.2055721393034826,1.1071811361200428
21.0,0.19283157950964158,0.21585385396079268,1.1193905817174514
22.0,0.20258519388954171,0.2291421856639248,1.131090487238979
23.0,0.2090626939788951,0.23817504655493482,1.1392517814726841
24.0,0.2111978670729385,0.24103345394528025,1.1412684099789598
25.0,0.21716628579110095,0.2496303266568087,1.149489322191272
26.0,0.22614092734574662,0.2637458926615553,1.1662899580238941
27.0,0.24097193129451194,0.28780896522832006,1.194367176634214
28.0,0.2514248942820371,0.30428387571244714,1.210237659963437
29.0,0.26535293504326973,0.3311437806276718,1.2479371316306485
30.0,0.2702614379084967,0.3383442265795207,1.2519145505844418
31.0,0.2778163312514458,0.3553088133240805,1.278934221482098
32.0,0.28205128205128205,0.36398330351818725,1.2904862579281184
33.0,0.296947887511662,0.38877782220445156,1.309245960502693
34.0,0.30013774104683194,0.3975206611570248,1.3244607618173474
35.0,0.312280701754386,0.42013729977116704,1.3453834880312652
36.0,0.3170037926675095,0.4288874841972187,1.3529411764705883
37.0,0.3293527172031845,0.4468674281758394,1.3568050446663165
38.0,0.3386855862584018,0.46415235250186704,1.37045203969129
39.0,0.34401087167540284,0.4735002912055912,1.376410835214447
40.0,0.3521986114033242,0.49337260677466865,1.4008363201911591
41.0,0.3653576437587658,0.5198690977092099,1.422904670505438
42.0,0.3653576437587658,0.5198690977092099,1.422904670505438
43.0,0.37094017094017095,0.5304029304029304,1.4298880842659645
44.0,0.3725343320848939,0.5353308364544319,1.4369973190348524
45.0,0.37640449438202245,0.5388151174668029,1.4314789687924019
46.0,0.3795715778474399,0.5399686520376176,1.4225739848589127
47.0,0.38144881047848167,0.5461106655974338,1.4316748423265593
48.0,0.39053776079929475,0.5600940346752865,1.4341610233258089
49.0,0.4015984015984016,0.5900765900765901,1.4693200663349917
50.0,0.4053315105946685,0.5974025974025974,1.4738617200674535
51.0,0.4120696038504258,0.6086634579785265,1.477088948787062
52.0,0.41784037558685444,0.6201095461658842,1.4840823970037453
53.0,0.42625109745390694,0.646180860403863,1.5159629248197735
54.0,0.43356643356643354,0.6568764568764569,1.5150537634408603
55.0,0.44579587519830777,0.6837652035959809,1.5338078291814945
56.0,0.4448087431693989,0.6863387978142077,1.542997542997543
57.0,0.4517825832846289,0.7030976037405027,1.5562742561448901
58.0,0.455535390199637,0.7102238354506957,1.5590969455511288
59.0,0.4598997493734336,0.7136591478696742,1.5517711171662125
60.0,0.4598997493734336,0.7136591478696742,1.5517711171662125
61.0,0.4661076170510133,0.7456324248777079,1.5997001499250374
62.0,0.47435897435897434,0.7692307692307693,1.6216216216216217
63.0,0.47843137254901963,0.7725490196078432,1.6147540983606556
64.0,0.49113475177304966,0.799645390070922,1.6281588447653428
65.0,0.501010101010101,0.8242424242424242,1.6451612903225805
66.0,0.5269230769230769,0.8435897435897436,1.6009732360097324
67.0,0.5269230769230769,0.8435897435897436,1.6009732360097324
68.0,0.5305832147937412,0.8577524893314367,1.6166219839142089
69.0,0.5396825396825397,0.8682539682539683,1.6088235294117648
70.0,0.5454545454545454,0.9019607843137255,1.6535947712418302
71.0,0.5511363636363636,0.9053030303030303,1.6426116838487972
72.0,0.5604838709677419,0.905241935483871,1.615107913669065
73.0,0.5952380952380952,0.9470899470899471,1.5911111111111111
74.0,0.5982905982905983,0.9515669515669516,1.5904761904761906
75.0,0.6061538461538462,0.963076923076923,1.5888324873096447
76.0,0.61,0.9666666666666667,1.5846994535519126
77.0,0.6231884057971014,0.9746376811594203,1.5639534883720931
78.0,0.6666666666666666,0.9783549783549783,1.4675324675324675
79.0,0.6761904761904762,0.9809523809523809,1.4507042253521125
80.0,0.6761904761904762,0.9809523809523809,1.4507042253521125
81.0,0.6761904761904762,0.9809523809523809,1.4507042253521125
82.0,0.6947368421052632,0.9947368421052631,1.4318181818181817
83.0,0.6947368421052632,0.9947368421052631,1.4318181818181817
84.0,0.7076023391812866,0.9941520467836257,1.4049586776859504
85.0,0.7124183006535948,0.9934640522875817,1.3944954128440368
86.0,0.725,1.0,1.3793103448275863
87.0,0.7333333333333333,1.0,1.3636363636363638
88.0,0.7333333333333333,1.0,1.3636363636363638
89.0,0.7142857142857143,1.0,1.4
90.0,0.7564102564102564,1.0,1.3220338983050848
91.0,0.7564102564102564,1.0,1.3220338983050848
92.0,0.7424242424242424,1.0,1.346938775510204
93.0,0.7636363636363637,1.0,1.3095238095238095
94.0,0.8055555555555556,1.0,1.2413793103448276
95.0,0.8571428571428571,1.0,1.1666666666666667
96.0,0.8571428571428571,1.0,1.1666666666666667
97.0,0.8571428571428571,1.0,1.1666666666666667
98.0,0.8571428571428571,1.0,1.1666666666666667
99.0,0.8666666666666667,1.0,1.1538461538461537
100.0,0.8,1.0,1.25
101.0,1.0,1.0,1.0
102.0,1.0,1.0,1.0
103.0,1.0,1.0,1.0
104.0,1.0,1.0,1.0
105.0,1.0,1.0,1.0
106.0,1.0,1.0,1.0
0.0,0.04677596650840798,0.04677596650840798,1.0
1.0,0.05322878475660342,0.05326446686470237,1.0006703536115302
2.0,0.05907438478747203,0.05917425695110259,1.0016906170752324
3.0,0.06598801040606267,0.06625947291030426,1.0041138155639355
4.0,0.07210526315789474,0.07255639097744361,1.0062565172054223
5.0,0.08031372549019608,0.0809554367201426,1.0079900568181819
6.0,0.08862348699459181,0.08965361833633788,1.0116236832546313
7.0,0.0962373759942801,0.0977209759585307,1.0154160475482912
8.0,0.10031146767343087,0.10219915054270882,1.01881821603312
9.0,0.10819500991752792,0.11067961165048544,1.0229641065225783
10.0,0.11351170568561873,0.11636566332218506,1.0251424081712825
11.0,0.1173032867361728,0.12090326803497124,1.03068951773615
12.0,0.12294814926196025,0.12725860211011703,1.035059111292295
13.0,0.13155412528435886,0.1372413027797814,1.0432307043441587
14.0,0.1347505472980758,0.1409148519414679,1.0457460453185121
15.0,0.14213564213564214,0.14972708450969321,1.0534098433016994
16.0,0.14845173041894352,0.15769412399649194,1.062258577596001
17.0,0.15825334086203652,0.17067570111048372,1.0784966698382492
18.0,0.16668037844508432,0.18078979843685727,1.084649555774926
19.0,0.17818365844681633,0.19562016930437984,1.0978569584301576
20.0,0.18582089552238806,0.2055721393034826,1.1062918340026773
21.0,0.1929918273596496,0.21585385396079268,1.1184611126487682
22.0,0.20293772032902468,0.2291421856639248,1.129125651418645
23.0,0.2090006207324643,0.23817504655493482,1.1395901395901396
24.0,0.21138830698914493,0.24103345394528025,1.14024024024024
25.0,0.2176367791369808,0.2496303266568087,1.1470043236565781
26.0,0.2257758305951077,0.2637458926615553,1.168175937904269
27.0,0.24088814411395057,0.28780896522832006,1.1947826086956521
28.0,0.2505056076484648,0.30428387571244714,1.2146788990825688
29.0,0.265769992701491,0.3311437806276718,1.2459788152216555
30.0,0.27091503267973854,0.3383442265795207,1.2488942501005227
31.0,0.27816331251445753,0.3553088133240805,1.2773388773388774
32.0,0.281216457960644,0.36398330351818725,1.2943172179813403
33.0,0.29388244702119154,0.38877782220445156,1.3229024943310657
34.0,0.29820936639118456,0.3975206611570248,1.333025404157044
35.0,0.3112128146453089,0.42013729977116704,1.35
36.0,0.31447534766118834,0.4288874841972187,1.363819095477387
37.0,0.32381446867428176,0.4468674281758394,1.3800106894708712
38.0,0.3355115758028379,0.46415235250186704,1.3834168057874234
39.0,0.33993399339933994,0.4735002912055912,1.3929183323814964
40.0,0.34883231643172735,0.49337260677466865,1.4143546441495778
41.0,0.36185133239831696,0.5198690977092099,1.4366925064599483
42.0,0.36185133239831696,0.5198690977092099,1.4366925064599483
43.0,0.36800976800976803,0.5304029304029304,1.4412740544127405
44.0,0.3700374531835206,0.5353308364544319,1.446693657219973
45.0,0.37231869254341166,0.5388151174668029,1.4471879286694103
46.0,0.3735632183908046,0.5399686520376176,1.4454545454545455
47.0,0.37583533814488107,0.5461106655974338,1.453058321479374
48.0,0.3861298853952395,0.5600940346752865,1.4505327245053272
49.0,0.39726939726939725,0.5900765900765901,1.4853310980720873
50.0,0.3998632946001367,0.5974025974025974,1.494017094017094
51.0,0.40762680488707886,0.6086634579785265,1.4931880108991826
52.0,0.41275430359937404,0.6201095461658842,1.5023696682464454
