Node,Label,Network,Hemisphere,Region,Parcel ID,X,Y,Z,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality
14,7Networks_LH_Vis_18,7Networks,LH,Vis,18,-44.1073151438074,-72.01780786676841,4.617957248606466,0.015706806282722512,0.0011103682345157504,0.005201875322200701,0.24832127422121356
15,7Networks_LH_Vis_19,7Networks,LH,Vis,19,-6.373891430697881,-61.931462337472,3.311666794729476,0.022687609075043632,0.000838753409787561,0.011889548780497411,0.2843187070935762
16,7Networks_LH_Vis_20,7Networks,LH,Vis,20,-2.25887535512446,-70.33466412094624,4.373678718410112,0.0017452006980802793,0.0,0.0017967722536657439,0.24712805934241433
17,7Networks_LH_Vis_21,7Networks,LH,Vis,21,-16.864375003207257,-55.01371005292507,0.8407680270005784,0.019197207678883072,0.00017495995955811472,0.0016932228067718423,0.26709224186286323
18,7Networks_LH_Vis_22,7Networks,LH,Vis,22,-3.021888943389058,-76.2814865981539,3.787149524937078,0.0,0.0,1.2697614341876267e-23,0.0
19,7Networks_LH_Vis_25,7Networks,LH,Vis,25,-12.72952516963025,-45.94896369454701,2.033492100084338,0.041884816753926704,0.006850261992561933,0.007933733013998807,0.3127505778029338
20,7Networks_LH_Vis_28,7Networks,LH,Vis,28,-9.070825221456047,-70.64779695155366,8.505568971830819,0.04712041884816754,0.0008837337362687244,0.02596228163585619,0.29203208526709273
21,7Networks_LH_Vis_29,7Networks,LH,Vis,29,-47.27439540220482,-71.36289164202682,13.999918275597423,0.005235602094240838,2.3691746153082616e-05,0.0010552876597403902,0.23051337407785957
22,7Networks_LH_Vis_31,7Networks,LH,Vis,31,-19.61369737184242,-62.332047666900834,7.686497854878716,0.041884816753926704,0.009106422803449143,0.008896398118949381,0.29482220073142806
23,7Networks_LH_Vis_32,7Networks,LH,Vis,32,-41.32478232856127,-74.55352894961834,17.519117863095822,0.005235602094240838,8.647366557737527e-05,0.0012718024851293367,0.23377315916582933
24,7Networks_LH_Vis_33,7Networks,LH,Vis,33,-0.34706119610928,-73.46269837052871,14.103267398197204,0.06806282722513089,7.708136009737265e-05,0.06513295280877997,0.29148038737301135
25,7Networks_LH_Vis_37,7Networks,LH,Vis,37,-7.04724255642472,-68.15640180831885,16.381487851250256,0.05235602094240838,0.0018552669859499722,0.027311328736875876,0.3005654903560662
26,7Networks_LH_Vis_38,7Networks,LH,Vis,38,-16.72329256446524,-66.04660263057653,17.117907884446055,0.06108202443280977,0.0023096008703849423,0.02454978749143609,0.3142368330945975
27,7Networks_LH_Vis_39,7Networks,LH,Vis,39,-2.158948509329619,-75.19926271743172,23.682699170495795,0.0,0.0,1.2697614341876267e-23,0.0
28,7Networks_LH_Vis_40,7Networks,LH,Vis,40,-29.064816836533808,-75.36198903779898,20.90716652971294,0.015706806282722512,0.0009607288498126971,0.00021513338427690964,0.25887631719705934
29,7Networks_LH_Vis_41,7Networks,LH,Vis,41,-12.60868853333274,-74.19501421015177,24.148720730787943,0.12914485165794068,0.002552003858900994,0.09976354130857269,0.32278302311599866
30,7Networks_LH_Vis_43,7Networks,LH,Vis,43,-25.24382139625959,-75.4110830067657,23.974533945554867,0.010471204188481676,0.0004640428086383149,0.003139084901783628,0.28069791094502244
31,7Networks_LH_Vis_44,7Networks,LH,Vis,44,-13.687926555182344,-76.716895988341,35.198602786850785,0.008726003490401396,0.0009919778518801443,5.561767989224445e-05,0.2333018423126724
32,7Networks_LH_SomMot_1,7Networks,LH,SomMot,1,-53.50563101175291,0.0599962518437138,-3.4940602258736817,0.017452006980802792,0.003943889366222575,1.6914965029893603e-05,0.2495260674654135
33,7Networks_LH_SomMot_2,7Networks,LH,SomMot,2,-58.11317137737953,-14.814716531890774,5.868688169554915,0.02617801047120419,0.012353397123849467,2.4855320023151684e-05,0.2532116275428567
34,7Networks_LH_SomMot_3,7Networks,LH,SomMot,3,-42.93124349803733,-19.389491932920933,3.3533213062484464,0.015706806282722512,0.0007020326056929839,0.002835860837235468,0.272919136290296
35,7Networks_LH_SomMot_4,7Networks,LH,SomMot,4,-60.11431315472214,-24.95677154413084,9.374658421045403,0.006980802792321117,0.006391283312207961,7.386365593475685e-08,0.1896234556117747
36,7Networks_LH_SomMot_5,7Networks,LH,SomMot,5,-62.63136623164925,-34.63597309215108,6.836208978641622,0.0034904013961605585,0.0,1.16324654152813e-09,0.15669290966429994
37,7Networks_LH_SomMot_6,7Networks,LH,SomMot,6,-45.85676398288393,-25.62106247834469,7.116980146943476,0.019197207678883072,0.0043150649771262406,0.0031286821892800186,0.2889331180701261
38,7Networks_LH_SomMot_7,7Networks,LH,SomMot,7,-36.23862536517636,-12.084997209815356,12.924177537235067,0.0,0.0,1.2697614341876267e-23,0.0
39,7Networks_LH_SomMot_8,7Networks,LH,SomMot,8,-34.681706958722614,-25.117930897000512,12.804337318929342,0.08202443280977313,0.008001302928725062,0.03161680456076303,0.32596539094953664
40,7Networks_LH_SomMot_9,7Networks,LH,SomMot,9,-43.3329212100092,-3.867150064057384,13.453046629900363,0.0017452006980802793,0.0,0.0001321110800939364,0.2105872862367343
41,7Networks_LH_SomMot_10,7Networks,LH,SomMot,10,-39.85675538573221,-13.31806397199938,17.750479200720477,0.0034904013961605585,0.0,0.00011292424255704633,0.21823236923542763
42,7Networks_LH_SomMot_11,7Networks,LH,SomMot,11,-58.25094903600984,-36.77517483668635,15.320604661799734,0.029668411867364748,0.013202292353314856,0.00390780439104606,0.29203208526709273
43,7Networks_LH_SomMot_12,7Networks,LH,SomMot,12,-40.94175139461902,-35.0574966356396,14.861894334824951,0.029668411867364748,0.00304887530085995,0.005518517272823202,0.28466842260045633
44,7Networks_LH_SomMot_13,7Networks,LH,SomMot,13,-38.02614526327537,-25.53850434973188,19.64502053516715,0.013961605584642234,0.0008008477880584209,0.0018165181782940079,0.26344385608898235
45,7Networks_LH_SomMot_14,7Networks,LH,SomMot,14,-51.19383481762759,-13.378690642409213,13.838255623164706,0.012216404886561954,0.0024437496784997883,0.0002761187809979082,0.2539061191159309
46,7Networks_LH_SomMot_15,7Networks,LH,SomMot,15,-58.84259728425923,1.2076340635516232,12.351409745079522,0.017452006980802792,0.0028143852430425405,7.147579057158396e-05,0.24792225771202037
47,7Networks_LH_SomMot_16,7Networks,LH,SomMot,16,-61.715471813069286,-7.392652066441258,11.085877513831797,0.008726003490401396,0.0003043869098391184,7.9263046991632e-06,0.22891733686861623
