Node1,Node2,Correlation
1,2,0.6128764427422613
1,3,0.7158054648524218
1,8,0.5066517589014063
1,13,0.5807567053240968
1,15,0.517385344310834
1,19,0.537549384500887
1,20,0.5963026049566905
1,25,0.6084390648808908
1,29,0.6417408232493205
1,94,0.5754232516088339
1,112,0.5942187659684418
1,123,0.5261629911985383
1,126,0.5093056130727623
1,173,0.6880525252939275
1,209,0.5162019637378651
1,227,0.6389156450981727
1,230,0.7268034485553119
1,231,0.5468402453349155
1,237,0.5891458421633109
1,273,0.6588490633725302
1,286,0.7125187247935387
1,288,0.6031216822357406
1,291,0.5596990398657152
1,299,0.5108336463792332
1,306,0.5469971176388451
1,307,0.6291319072994049
1,310,0.5925914781882147
1,375,0.538500420097532
1,398,0.5065451069345166
1,532,0.5613543511451267
1,557,0.5283702350230116
1,561,0.5013628534056317
1,566,0.5092243729437729
1,571,0.5328357276307197
2,88,0.5941258638076775
2,171,0.5074196870816299
2,173,0.6522742687990949
3,8,0.7319693468092884
3,10,0.5149035519132051
3,15,0.5137958941774753
3,19,0.5905550298179163
3,26,0.5505450224785146
3,29,0.5479369164336599
3,39,0.5642310982433004
3,112,0.5494390962549672
3,123,0.5383522425976454
3,179,0.50703335924073
3,191,0.6061433394473252
3,192,0.522397261384739
3,195,0.5297576653900864
3,205,0.5681754501666095
3,221,0.5218308398697191
3,223,0.5009670738849749
3,230,0.5342172986133864
3,237,0.5047013937100663
3,247,0.5547074457539625
3,250,0.5072401355234312
3,252,0.5218330668832803
3,273,0.5146545009945535
3,285,0.5501811185597667
3,286,0.5323304285150637
3,291,0.6744805639792443
3,297,0.5654953863168565
3,298,0.528650484347221
3,302,0.5560107804848282
3,303,0.6104752689337082
3,304,0.5743747232518362
3,508,0.5091290432383304
3,559,0.5874590829856368
3,564,0.5713815425288887
4,289,0.5417080234677462
5,8,0.6969550878806947
5,11,0.867617012092757
5,28,0.5345198301063908
5,31,0.6566621287079758
5,42,0.643107061031818
5,83,0.7223006132324818
5,85,0.6928171695714155
5,89,0.7397194228800273
5,103,0.52208914539604
5,106,0.6331670734822948
5,107,0.5989486280700027
5,113,0.6115835178564478
5,114,0.5135339500561438
5,139,0.5085578566687773
5,147,0.6373840184838305
5,156,0.5065181540743956
5,157,0.515870688419339
5,169,0.6103507483634206
5,192,0.5049242630882014
5,195,0.5515638224106311
5,204,0.5157335588688274
5,206,0.6021182210067269
5,208,0.5037331972221338
5,213,0.5573601772876896
5,216,0.6418794211625541
5,217,0.589105501278846
5,221,0.6586779468043558
5,222,0.5882605851318783
5,223,0.5354308043511496
5,250,0.5683000140444469
5,254,0.583212827825016
5,255,0.5533996486768576
5,257,0.5288860770867815
5,262,0.5455116423171842
5,263,0.555972428822586
5,267,0.5799178545533147
5,280,0.6448143271254642
5,291,0.6370371782281982
5,297,0.7890898696664141
5,304,0.5571832356044365
5,365,0.5343805422216914
5,366,0.5501933281933743
5,399,0.5271233163597486
5,400,0.5802501731955049
5,452,0.5241802950692698
5,462,0.6788562972137543
5,463,0.7511856172075553
5,464,0.5183412862402664
5,466,0.6599109755543154
5,509,0.6448949617314755
5,527,0.5025028956257368
5,533,0.5563199392687567
5,551,0.5657921003568819
5,569,0.622701627368647
6,227,0.5507277223974913
8,11,0.7823940505320448
8,15,0.5929038001719192
8,17,0.5228147286627394
8,19,0.6924127635424386
8,39,0.5149093835623698
8,42,0.530593205784576
8,46,0.5099798894765142
8,103,0.537470027154913
8,107,0.5423483603309781
8,113,0.5159968730547267
8,114,0.5611106624881308
8,119,0.5614155579634402
8,138,0.5334750784325759
8,139,0.6377370664695704
8,169,0.5604125831442824
8,191,0.6379374504201133
8,192,0.584657437973887
8,195,0.6516430891008942
8,196,0.6111563499166914
8,197,0.5440707168698219
8,205,0.6154487462258411
8,221,0.6950078863098899
8,223,0.6455956263677478
8,225,0.5401347249509062
8,241,0.5328402957775817
8,243,0.5737813345617294
8,247,0.6397090541428063
8,250,0.6865609499898028
8,252,0.5039489804894589
8,254,0.6104542769584055
8,255,0.6112161359228706
8,257,0.5092699053960776
8,263,0.5068069176754925
8,280,0.5132452748942647
8,291,0.8495835325795693
8,297,0.7397186736491151
8,298,0.5379020593833915
8,302,0.6470560862572851
8,303,0.7657995178770477
8,304,0.8068554842118876
8,399,0.5787214088707238
8,400,0.5493772157486516
8,466,0.5659002511148095
8,509,0.5735741303764889
8,533,0.5982692602797394
8,551,0.585596579387159
8,563,0.5090795734105084
8,569,0.5489694207812089
10,39,0.5481455521688471
10,114,0.5190352719387957
10,299,0.5809308212376735
10,302,0.5519248724549984
10,303,0.5166253913881939
10,330,0.539312522627784
10,399,0.5150350891759449
11,15,0.5032327835745766
11,19,0.5359533551181533
11,28,0.6751279194989975
11,31,0.7206350211154434
11,42,0.68536459442616
11,60,0.5374438810237449
11,77,0.5172662627795336
11,83,0.7123726120383203
11,85,0.6994097780695255
11,86,0.5114250079625753
11,89,0.7429762483104766
11,103,0.5963509991198942
11,106,0.6451296591960956
11,107,0.6414912769868633
11,113,0.6571700260005073
11,114,0.580917070022998
11,119,0.5099874878810512
11,138,0.5050888195261127
11,139,0.6135044779128315
11,147,0.5365811708656308
11,156,0.5247518649011114
11,169,0.6361370303029119
11,189,0.5031034029999165
11,191,0.5308197837021705
11,192,0.5762696294983549
11,195,0.6348327078480873
11,196,0.5847541546615843
11,197,0.5022385412334046
11,205,0.5130451860226791
11,206,0.6415830435014915
11,208,0.5037523038052895
11,213,0.5272552693932925
11,216,0.5582806278336176
11,217,0.6099789252745195
11,221,0.6562789677644781
11,222,0.5954840883615654
11,223,0.6243650878048222
