Node,Label,Network,Hemisphere,Region,Parcel ID,X,Y,Z,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality
1,7Networks_LH_Vis_1,7Networks,LH,Vis,1,-26.045328551851146,-44.8448841968708,-14.951325505136328,0.1099476439790576,0.00894654920601724,0.11244257405083527,0.3582567672651188
2,7Networks_LH_Vis_2,7Networks,LH,Vis,2,-33.517555334725955,-58.54877337810902,-17.159936760338734,0.0034904013961605585,0.0,0.003920702054929782,0.25993971124861176
3,7Networks_LH_Vis_3,7Networks,LH,Vis,3,-31.59200800673188,-41.29417978183737,-10.283588881052816,0.12390924956369982,0.01776054368293836,0.10791463588964378,0.38188137879595724
4,7Networks_LH_Vis_4,7Networks,LH,Vis,4,-37.98163168288875,-71.54814272449501,-16.019288191112917,0.0017452006980802793,0.0,3.361162023116227e-26,0.0031413612565445027
5,7Networks_LH_Vis_5,7Networks,LH,Vis,5,-24.515875705174054,-58.32235354225107,-9.040379783276144,0.05235602094240838,0.007152969241895389,0.001897250234275192,0.3228608975282687
6,7Networks_LH_Vis_6,7Networks,LH,Vis,6,-23.25299592866149,-71.17410359499664,-9.434564102792812,0.0,0.0,5.8546075797256246e-36,0.0
7,7Networks_LH_Vis_7,7Networks,LH,Vis,7,-39.66159623861313,-73.76627976323168,-9.508002667998277,0.0,0.0,5.8546075797256246e-36,0.0
8,7Networks_LH_Vis_9,7Networks,LH,Vis,9,-20.508521401502705,-49.360116829922106,-7.617111413259501,0.08551483420593368,0.015536430733304508,0.028111018401172538,0.37622852943878016
9,7Networks_LH_Vis_10,7Networks,LH,Vis,10,-45.12659668144005,-69.67436757364973,-6.07261795439382,0.0,0.0,5.8546075797256246e-36,0.0
10,7Networks_LH_Vis_11,7Networks,LH,Vis,11,-15.159238289603422,-37.02206871249512,-10.956274038363318,0.03315881326352531,0.0004928127623376275,0.02770673559586947,0.30953578606059323
11,7Networks_LH_Vis_12,7Networks,LH,Vis,12,-11.234485198017524,-61.23231393073575,-3.850471242978159,0.07678883071553229,0.029106963076982212,0.002625781386133096,0.33320749584672743
12,7Networks_LH_Vis_13,7Networks,LH,Vis,13,-6.876144870028185,-72.5062209590344,-4.926925785677589,0.0,0.0,5.8546075797256246e-36,0.0
13,7Networks_LH_Vis_17,7Networks,LH,Vis,17,-13.86427903438758,-42.05212429775433,-5.040219351461133,0.10820244328097732,0.013194353187148476,0.057616082888853525,0.3743812535168222
14,7Networks_LH_Vis_18,7Networks,LH,Vis,18,-44.1073151438074,-72.01780786676841,4.617957248606466,0.013961605584642234,0.001880604739844849,0.006994542983968548,0.23952559779976795
15,7Networks_LH_Vis_19,7Networks,LH,Vis,19,-6.373891430697881,-61.931462337472,3.311666794729476,0.041884816753926704,0.008471739591962051,0.015243477743724922,0.33688799101440114
16,7Networks_LH_Vis_20,7Networks,LH,Vis,20,-2.25887535512446,-70.33466412094624,4.373678718410112,0.0,0.0,5.8546075797256246e-36,0.0
17,7Networks_LH_Vis_21,7Networks,LH,Vis,21,-16.864375003207257,-55.01371005292507,0.8407680270005784,0.020942408376963352,0.00011732435190028048,0.004357989899352829,0.2888219013873464
18,7Networks_LH_Vis_22,7Networks,LH,Vis,22,-3.021888943389058,-76.2814865981539,3.787149524937078,0.0,0.0,5.8546075797256246e-36,0.0
19,7Networks_LH_Vis_25,7Networks,LH,Vis,25,-12.72952516963025,-45.94896369454701,2.033492100084338,0.07504363001745201,0.003274756909937606,0.021411642481204363,0.34763973540847776
20,7Networks_LH_Vis_28,7Networks,LH,Vis,28,-9.070825221456047,-70.64779695155366,8.505568971830819,0.07853403141361257,0.0024921957671806914,0.07529408016934447,0.3315173128967802
21,7Networks_LH_Vis_29,7Networks,LH,Vis,29,-47.27439540220482,-71.36289164202682,13.999918275597423,0.0034904013961605585,0.0,7.755513580811407e-05,0.21131357588801697
22,7Networks_LH_Vis_31,7Networks,LH,Vis,31,-19.61369737184242,-62.332047666900834,7.686497854878716,0.04886561954624782,0.004112737060144677,0.021534936005564772,0.31573077418740975
23,7Networks_LH_Vis_32,7Networks,LH,Vis,32,-41.32478232856127,-74.55352894961834,17.519117863095822,0.010471204188481676,0.0009603266808584948,0.0017219983313262763,0.23704346725262004
24,7Networks_LH_Vis_33,7Networks,LH,Vis,33,-0.34706119610928,-73.46269837052871,14.103267398197204,0.05235602094240838,0.0003655690606458936,0.06045979732979507,0.3003899486523681
25,7Networks_LH_Vis_37,7Networks,LH,Vis,37,-7.04724255642472,-68.15640180831885,16.381487851250256,0.10471204188481675,0.006724687087129921,0.10014307075262935,0.3500335820945346
26,7Networks_LH_Vis_38,7Networks,LH,Vis,38,-16.72329256446524,-66.04660263057653,17.117907884446055,0.04712041884816754,0.0005643134041683384,0.02194504978863837,0.3303204994928207
