Node,Label,Network,Hemisphere,Region,Parcel ID,X,Y,Z,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality
46,7Networks_LH_SomMot_15,7Networks,LH,SomMot,15,-58.84259728425923,1.2076340635516232,12.351409745079522,0.029668411867364748,0.004179789835220102,0.0008786364303301689,0.280885167570352
47,7Networks_LH_SomMot_16,7Networks,LH,SomMot,16,-61.715471813069286,-7.392652066441258,11.085877513831797,0.031413612565445025,0.006592247098399192,0.002267070887898027,0.2908771300530918
48,7Networks_LH_SomMot_17,7Networks,LH,SomMot,17,-47.91049349365014,-25.646590728984503,17.283088451526204,0.034904013961605584,0.0017703770471437874,0.0045660432051389584,0.2957478120700558
49,7Networks_LH_SomMot_18,7Networks,LH,SomMot,18,-60.77488605294593,-17.982055469777656,19.543583212288866,0.031413612565445025,0.0021027143266210547,0.002073695598376579,0.2826834080797653
50,7Networks_LH_SomMot_19,7Networks,LH,SomMot,19,-59.28309575544441,-3.5016854428788093,19.720027243704905,0.038394415357766144,0.005718545154687774,0.0033670850311974744,0.29774206569156664
51,7Networks_LH_SomMot_20,7Networks,LH,SomMot,20,-63.84509245929033,-9.88425965749353,26.10966905732532,0.006980802792321117,0.0007801956781282958,0.00041029488452068344,0.24792334835518995
52,7Networks_LH_SomMot_21,7Networks,LH,SomMot,21,-55.22076715478349,-9.335683729783028,31.691469204672813,0.03315881326352531,0.005030491557948223,0.007262593098178447,0.3045182644279954
53,7Networks_LH_SomMot_22,7Networks,LH,SomMot,22,-53.45697393464059,-4.06940361533475,33.53988873318809,0.02443280977312391,0.0022457844032972305,0.0014936326887730824,0.27256264408678604
54,7Networks_LH_SomMot_23,7Networks,LH,SomMot,23,-57.55928873841961,-15.04738494434526,39.90534192554298,0.006980802792321117,7.977324070559736e-05,1.1822676941787017e-05,0.21476239465982166
55,7Networks_LH_SomMot_24,7Networks,LH,SomMot,24,-49.934586239919554,-15.220464560720655,40.67324815051896,0.055846422338568937,0.0027952737531272845,0.015755038587572077,0.3162976242267861
56,7Networks_LH_SomMot_25,7Networks,LH,SomMot,25,-55.37845181896319,-20.50767875114432,46.92897930697768,0.0,0.0,1.2107937241443367e-21,0.0
57,7Networks_LH_SomMot_26,7Networks,LH,SomMot,26,-7.553707777820279,-8.345986633023017,41.331582422184496,0.0,0.0,1.2107937241443367e-21,0.0
58,7Networks_LH_SomMot_27,7Networks,LH,SomMot,27,-51.63516991212964,-3.749993004258087,47.46624214027142,0.013961605584642234,0.002509135141156807,0.0005199661668545977,0.2617376902315313
59,7Networks_LH_SomMot_28,7Networks,LH,SomMot,28,-41.658334465091485,-17.32679512971137,39.05891143234379,0.0,0.0,1.2107937241443367e-21,0.0
60,7Networks_LH_SomMot_29,7Networks,LH,SomMot,29,-47.37449258858746,-17.514802201068335,51.91519264649739,0.031413612565445025,0.015496506467458699,1.0954683852642835e-05,0.24736777782666294
