Node1,Node2,Correlation
1,2,0.6215976467643259
1,3,0.6825919470265219
1,8,0.512199563045331
1,13,0.5199641008801985
1,15,0.5119071095058659
1,20,0.6378030592449867
1,24,0.5546904089455396
1,25,0.691700228263682
1,29,0.7809306658832983
1,94,0.7209438820235579
1,95,0.6186246827041094
1,96,0.5198070665520786
1,99,0.5033986098008287
1,108,0.5117947987006185
1,173,0.7574585273903386
1,182,0.5586042225125948
1,207,0.5529299982032126
1,227,0.7128931043879039
1,230,0.8080572490141581
1,235,0.5370304895929477
1,237,0.5011442591366561
1,273,0.7675756721625594
1,276,0.5681532918564337
1,277,0.558700318693619
1,282,0.5327467554057485
1,286,0.7021170227636372
1,287,0.5852522005112835
1,288,0.5206458972272056
1,291,0.5819206856563693
1,306,0.7258855861620589
1,307,0.6258105011524887
1,310,0.6948586953966914
1,311,0.5144081016008065
1,313,0.5708646178844151
1,375,0.552898568078913
1,378,0.5498132619343429
1,391,0.5011007643755989
1,392,0.5385138051201045
1,398,0.5466424295192004
1,404,0.5349864391906445
1,413,0.6692391585685633
1,439,0.5741778136123018
1,465,0.5088996539717411
1,467,0.5310939826591562
1,479,0.5799315963795034
1,508,0.5717228008117458
1,518,0.6326604816939637
1,522,0.5759337008291135
1,532,0.5163243851891187
1,566,0.5609625303575313
1,570,0.5075693937269903
1,574,0.5034969982898716
2,173,0.5913027951623964
3,8,0.7494869858348482
3,10,0.6027922738064736
3,13,0.5367056503861627
3,17,0.5042019072822639
3,19,0.6077122845908525
3,24,0.5707281422886732
3,25,0.5101720298314143
3,26,0.5256828032265058
3,29,0.6903078052642367
3,39,0.5596961089976497
3,75,0.5065106194169015
3,79,0.522598152931674
3,84,0.576690866868716
3,88,0.6142497675273784
3,94,0.5052832000624511
3,95,0.74693088685284
3,96,0.5996797220060658
3,99,0.6358802193267107
3,108,0.6442753088806639
3,110,0.6511608836002963
3,111,0.6450785992449685
3,112,0.5426008494741738
3,128,0.6807864772818092
3,153,0.5656284144492387
3,171,0.641407757146256
3,173,0.7200897623459256
3,180,0.5244276192552139
3,181,0.6382108743963116
3,182,0.7506128367805508
3,185,0.6340893464936138
3,207,0.5640519058523543
3,223,0.5121782429213254
3,227,0.5517392746516996
3,230,0.6939386014242643
3,231,0.5449305616273277
3,235,0.6443519495102776
3,237,0.5433689312310257
3,272,0.6221526452774454
3,273,0.6298266690478455
3,274,0.527620429840814
3,276,0.6009442801644977
3,277,0.5526712339643031
3,282,0.53634063202055
3,285,0.5278963437399283
3,286,0.5155545116163476
3,298,0.5178951903463375
3,299,0.5946621606926367
3,303,0.6064689167987152
3,306,0.613713033108105
3,310,0.5123188737173887
3,313,0.671175674500243
3,323,0.5509783225208488
3,326,0.5068254475063497
3,360,0.5186394404232991
3,391,0.5609889649400288
3,392,0.6594739712400947
3,393,0.5111825649813007
3,395,0.5865325640384795
3,396,0.5944719402782516
3,398,0.6580786058750961
3,403,0.582207974220516
3,404,0.6756672246699026
3,467,0.6469943061719557
3,479,0.5393904734646743
3,508,0.6731123285249222
3,537,0.5280344937063909
3,559,0.599206706467419
3,564,0.5282186149059326
3,566,0.7231736895499291
3,570,0.628014498134812
3,571,0.565565060147337
3,573,0.5066311701852403
3,574,0.6613228559959329
4,289,0.70342865041804
4,290,0.5294694490214761
5,11,0.8768932900728457
5,28,0.6189775202914092
5,31,0.5007587508630057
5,42,0.6587855433889384
5,60,0.5101389291906592
5,83,0.6770934311353161
5,85,0.6332814209230144
5,89,0.7131596055193735
5,113,0.5148041514474905
5,169,0.5481676699024528
5,179,0.5683332702020177
5,215,0.5106961717263317
5,217,0.6745671555320203
5,221,0.5284602498526089
5,222,0.5828222658943744
5,267,0.5019605130993628
5,297,0.6518568702027604
5,304,0.5263881888044286
5,400,0.5096569029469128
5,462,0.6319294057994803
5,463,0.7371176673392678
5,466,0.640139035329409
5,509,0.5104920678620676
6,93,0.5127407182329642
6,171,0.5222982985899358
6,183,0.5669865812210083
6,235,0.50544743652621
6,273,0.522982707642388
8,11,0.5939142559871043
8,13,0.5944382353067548
8,15,0.6000462847146912
8,17,0.5018699186333869
8,19,0.7233268978848253
8,26,0.5588606925162665
8,128,0.5117680015449405
8,182,0.5216219950269426
8,215,0.5071678127317581
8,221,0.5278901423437764
8,223,0.5011735479879915
8,285,0.5130482616885975
8,286,0.5489102135522147
8,291,0.6592684368050886
8,297,0.6422245603542117
8,298,0.554146889231394
8,302,0.5878950278620871
8,303,0.7188507835781702
8,304,0.6343569113187542
8,322,0.5388938830293847
8,396,0.6071181101461954
8,400,0.5344864551070443
8,428,0.5332330920381992
8,467,0.6724822168071009
8,508,0.6158881251890315
8,535,0.5115751521375927
8,559,0.519240849472345
8,563,0.5023230241547514
8,570,0.515221922635122
9,227,0.5027735527897027
10,13,0.5407601165111555
10,17,0.581441270668177
10,19,0.6326799330540989
10,34,0.5263795209212927
10,39,0.7504485350652054
10,41,0.5246191454301616
10,43,0.6526447251333362
10,44,0.6651658265938517
10,71,0.5044858691504108
10,79,0.5505671665581423
10,84,0.5785530080733995
10,88,0.5809249775538242
10,95,0.5757849032721748
10,99,0.6833281554480749
10,105,0.5526696822558459
10,108,0.7173569749431645
10,110,0.6721628034974394
10,111,0.6029266828275041
10,128,0.5132654852016351
10,151,0.5264106917717793
10,153,0.6454575027214705
10,171,0.5585683701777344
10,173,0.5920058423838845
10,181,0.5412775947747441
10,182,0.6182349092528527
10,183,0.5643639285620732
10,185,0.711437303819312
10,201,0.5063614289736732
10,223,0.5216997688950472
10,231,0.5281832546838712
10,235,0.6242649996213521
10,268,0.5621719870574912
10,272,0.7358800566738531
10,274,0.6142065159481537
10,276,0.5778630744897665
10,277,0.6059143743309398
10,283,0.6724443136480867
10,285,0.6377982643711898
10,293,0.5580942885655387
10,299,0.7766848184453701
10,302,0.5438439101759892
10,313,0.587496508451007
10,323,0.6199726053588704
10,326,0.6479017245682387
10,330,0.5863548360447286
10,360,0.554428869758049
10,392,0.6105362495293404
10,395,0.566073228414922
10,398,0.6288371825254576
10,403,0.6363224743436843
10,404,0.64604720027883
10,405,0.5025326428844328
10,428,0.5657069131350599
10,467,0.5059568465146768
10,508,0.5305439369294503
10,517,0.6291294200670329
10,559,0.5175669343249631
10,564,0.5417880608696253
10,566,0.6532357029737017
10,570,0.5543098862167845
10,571,0.619383101523047
10,573,0.605141975010869
10,574,0.6561473126703918
11,15,0.6016114859436783
11,28,0.6910737607662645
11,42,0.6186463760938629
11,60,0.5020104123842279
11,83,0.658420864776912
11,85,0.6345809194204256
11,89,0.6718297290315206
11,103,0.5446178130661518
11,107,0.5037491249174876
11,113,0.5841253125127732
11,179,0.5392757840987924
11,191,0.5034713044647042
11,217,0.667637734692697
11,222,0.5081461265693519
11,223,0.5802701977135851
11,241,0.5409130717786036
11,280,0.5154048964273735
11,297,0.7390236573739516
11,302,0.5306494969242198
11,304,0.649715293228332
11,363,0.5125769061270177
11,400,0.6471391872880886
11,462,0.571889159432448
11,463,0.7264730189873743
11,466,0.6181790044649627
13,15,0.5067810662226558
13,19,0.6769461196698545
13,20,0.5047043693621084
13,25,0.6002471809398572
13,26,0.7206644316027416
13,39,0.6059073716902926
13,43,0.5035223407060013
13,71,0.5243845254439452
13,79,0.5536551349775083
13,115,0.5293724352680764
13,133,0.5383642526952271
13,151,0.5441462217524
13,153,0.5323289423246261
13,269,0.5489041018933462
13,270,0.6408635817520755
13,271,0.6662335536084131
13,272,0.6374498239662886
13,273,0.5499683647735111
13,274,0.654175601279598
13,275,0.6185342856184892
13,276,0.5292268105473188
13,277,0.6161792895924709
13,283,0.5256348034044264
13,284,0.5192591868565747
13,285,0.6368466515575941
13,286,0.5433582253696788
13,299,0.6973574751268504
13,303,0.5071248271223682
13,322,0.5420710945321058
13,326,0.5904310339521577
13,330,0.5046214384026305
13,353,0.5564318180304774
13,360,0.5616256866427808
13,428,0.6181702843941524
13,504,0.6446621168560657
13,505,0.5009500550811223
13,532,0.5141062311481005
13,559,0.5852544505477743
13,563,0.5490576498271699
13,564,0.5295070991740476
13,571,0.5650262203199653
13,573,0.5859051549841804
14,21,0.5301529859362781
14,29,0.5519388135518316
14,93,0.638818960045446
14,99,0.579660389873264
14,110,0.6422460454844886
14,111,0.581428314154879
14,173,0.5361403780279778
14,181,0.5269264454560438
14,182,0.5011894567584206
14,185,0.6027262686308433
14,224,0.6018692948746269
14,227,0.6161130452830053
14,230,0.5387496232476257
14,273,0.5334952360891978
14,276,0.5678324228457198
14,305,0.5564260110555428
14,402,0.5377835510805301
14,403,0.5260519233658348
14,521,0.5010158132074404
14,522,0.510103802932038
14,524,0.5560304481085517
15,16,0.5484651402346897
15,19,0.5713984513638167
15,20,0.7119104481084904
15,25,0.6879275357936185
15,26,0.5369596502277364
15,29,0.5057208378895176
15,94,0.5252593375845652
15,223,0.5364995736279968
15,241,0.5438516385311398
15,286,0.579051238427016
15,291,0.5481150788980625
15,297,0.5732657419990975
15,298,0.53602758380506
15,303,0.5582970767019392
15,306,0.5475746489462209
15,307,0.6599270191406861
15,310,0.5073090542656643
15,375,0.5046976243083697
15,413,0.550386571886175
15,465,0.5205947453081026
15,467,0.6065004668519784
15,508,0.5250373619911693
15,518,0.5292922312868961
15,535,0.5341065109955219
15,570,0.5585211190473978
16,108,0.598603399681203
16,128,0.5470455171633555
16,153,0.5288545595500098
16,182,0.5385925850462646
16,183,0.5367452775448224
16,184,0.5111078528834395
16,235,0.5615360945774823
16,467,0.5932937803584205
16,508,0.5157314410163268
16,570,0.5347656787098268
16,574,0.5406070850785891
17,19,0.6883822084161378
17,39,0.5606375135663604
17,44,0.5458490236963426
17,75,0.5098971324377081
17,84,0.5452686352562709
17,88,0.5050948410333443
17,105,0.5277291972459582
17,110,0.5379690269574579
17,111,0.5741155579824281
17,171,0.6228982759614895
17,185,0.524986300341934
17,268,0.688493487834367
17,272,0.5709524087919946
17,285,0.5221766810636356
17,293,0.5524802565646607
17,299,0.6312152729778309
17,302,0.6750176754314814
17,304,0.521394574781849
17,326,0.5374271281926228
17,398,0.5528622356359113
17,403,0.5428029001222809
17,404,0.513868015505023
17,517,0.5723174167358038
17,561,0.5364243134428718
17,564,0.5295724513341432
17,566,0.5615476954454383
17,574,0.530188011260783
19,26,0.731631607914823
19,39,0.7188161518713437
19,75,0.5553932018436974
19,84,0.5644902715620103
19,88,0.5000045034967705
19,105,0.5270798037745491
19,108,0.6033462027245545
19,153,0.5145696002699488
19,155,0.5019783456071604
19,182,0.5269569579206809
19,184,0.5134612016100982
19,208,0.5161346445428087
19,223,0.5031342608522689
19,235,0.5152871503181241
19,261,0.5194403494630859
19,268,0.5887904715347304
19,270,0.5559830776164447
19,271,0.5547844488780548
19,272,0.6705835863380436
19,274,0.6746166169165738
19,275,0.5058186907495605
19,277,0.502980507826956
19,279,0.5137186062944906
19,280,0.5471927633109981
19,283,0.5278644587894484
19,285,0.586955735375744
19,297,0.5162380636060812
19,298,0.5249511196073877
19,299,0.67732374930022
19,302,0.6006674595580084
19,303,0.6265424520077437
19,304,0.6198300090178898
19,313,0.5267747005633
19,322,0.5204067568814682
19,323,0.5389937130166151
19,326,0.6060710092224613
19,347,0.5206101701609712
19,390,0.5616409366878804
19,395,0.5764214723210309
19,396,0.5150936978470376
19,398,0.5465597620736004
19,404,0.5299026742553242
19,409,0.5470142789841589
19,428,0.559218012422798
19,467,0.5764905642329267
19,504,0.5033775555501191
19,508,0.6154988045878226
19,510,0.5082846190234753
19,561,0.5360321025928448
19,563,0.5884472734311333
19,564,0.5713904611098606
19,566,0.5569470356630633
19,570,0.5647435116405518
19,571,0.6078407649346762
19,573,0.5384665135010743
19,574,0.5752850555799544
20,22,0.6257852679881989
20,25,0.9568782225203344
20,29,0.6756599428423317
20,94,0.8474723996979957
20,190,0.5335510326854874
20,205,0.516939511741426
20,227,0.6340902322857705
20,230,0.7083362948969416
20,248,0.5055097207850036
20,269,0.5014115671013575
20,273,0.5496725110779213
20,276,0.5038153798504713
20,286,0.7355355949304864
20,287,0.60695720595962
20,288,0.501984051249441
20,291,0.5112011490475884
20,306,0.6765202905747357
20,307,0.8355966717928874
20,308,0.5036930257284078
20,310,0.7768083507607892
20,327,0.5776795753754821
20,375,0.5402141944974976
20,377,0.5308892071354138
20,412,0.5048396790370998
20,413,0.8143373352840287
20,414,0.6105608927479153
20,465,0.614257347250462
20,518,0.7733405877130362
20,519,0.5168686596173034
20,522,0.5606230206064193
20,532,0.7127784926092575
20,534,0.6286096579924801
21,23,0.5212315054710454
21,111,0.5447311773238188
22,25,0.688423340328374
22,26,0.5246993999933299
22,45,0.5710512748320872
22,94,0.5315935092949197
22,174,0.5225859419407981
22,227,0.634383510216857
22,230,0.5538293705918612
22,236,0.5517852717221851
22,268,0.5264300195031778
22,269,0.7394678297631722
22,270,0.7333615720930465
22,271,0.5811107854317866
22,273,0.566142478067356
22,286,0.6151440109621144
22,307,0.6655500297487921
22,310,0.6480744068985118
22,378,0.5521902236905322
22,413,0.6263995562614225
22,522,0.5148248849331376
22,532,0.6004817163684533
22,534,0.5907068491004921
22,561,0.6107660041150421
22,563,0.502441842568123
22,564,0.5259954354132833
23,34,0.5615079292725536
23,44,0.5479924455466104
23,110,0.5492421452170803
23,111,0.5274066292625109
23,517,0.5236297725797304
24,29,0.5488373689229188
24,75,0.5996139495807776
24,79,0.633259794523362
24,84,0.6012709595051963
24,88,0.5809999057017862
24,95,0.581143588063837
24,99,0.595519077146332
24,108,0.5568514034387662
24,110,0.5379835182818268
24,111,0.5267471595017837
24,112,0.5596716793690667
24,153,0.5353784872341166
24,171,0.5093750750720829
24,173,0.6005712968066018
24,181,0.5263092052817734
24,182,0.5723484441024463
24,185,0.5980261442483296
24,207,0.6635356149029648
24,227,0.5204515150291965
24,230,0.5537170329003304
24,235,0.5464246041870694
24,272,0.5878150031176211
24,273,0.634841526612102
24,274,0.5753760491901041
24,276,0.6059465946102152
24,277,0.6503524660427807
24,282,0.5916042916555925
24,283,0.5671256264902661
24,306,0.5195864237038589
24,313,0.6189497306841759
24,357,0.5977765016119287
24,386,0.5512195935993528
24,391,0.5223291393590707
24,392,0.597501521826128
24,393,0.5042801822440076
24,395,0.6034613600975541
24,397,0.5823231870750091
24,398,0.6833822492755005
24,403,0.5059537665743682
24,404,0.6764115033589091
24,405,0.5011593152465336
24,474,0.5033720360086084
24,476,0.5431847428266418
24,478,0.5620291318492436
24,479,0.5680144631993901
24,508,0.5423978687034724
24,566,0.6261127195535935
24,570,0.5657734631223833
24,571,0.6134447487948484
24,574,0.626488953877666
25,26,0.5803001884130239
25,29,0.7196086564099121
25,94,0.8322118735798001
25,151,0.504953942194478
25,173,0.5762447188206942
25,227,0.6739630523118749
25,230,0.7567498699090599
25,269,0.5852242526516204
25,271,0.5449185767286655
25,273,0.6398146736022368
25,276,0.6008070739067363
25,277,0.5246981600686066
25,286,0.7661373021655299
25,287,0.6036735569175383
25,306,0.709696120123127
25,307,0.830058791325882
25,310,0.8048413340250402
25,327,0.5464349845858232
25,375,0.5276871786319931
25,378,0.5045318192418567
25,412,0.5166604630833947
25,413,0.8310332387378275
25,414,0.5699708722996258
25,465,0.5654778564855475
25,518,0.761760072872299
25,519,0.5011385666732255
25,522,0.5817953711563053
25,532,0.7102344953537899
25,534,0.6054730118669723
25,561,0.5037399589791951
26,39,0.5775792191273599
26,151,0.5575476476944525
26,188,0.5092367869382153
26,208,0.5813970859945119
26,269,0.5413468682573259
26,270,0.7513006628568712
26,271,0.7151247150276921
26,272,0.7588422078038449
26,273,0.5006152139304187
26,274,0.7202164955732934
26,275,0.616640379081037
26,276,0.6128480541298648
26,277,0.6054071185082927
26,283,0.5312532350635618
26,284,0.5574544822812637
26,299,0.5721567483523059
26,303,0.5308244764282354
26,306,0.5127281202472512
26,313,0.5896576173328123
26,322,0.5311837089812428
26,323,0.5388736681996645
26,326,0.5121799524010722
26,347,0.5026820790718797
26,353,0.5131371581281504
26,357,0.5476032626371671
26,386,0.5015810196975332
26,390,0.5543829684737903
26,395,0.5316222550716581
26,398,0.5409506387286783
26,428,0.5734176589655594
26,504,0.5486157291209407
26,510,0.51224862259988
26,558,0.5387076494851749
26,562,0.5609356065773323
26,563,0.7415252588447269
26,564,0.6520088906649938
26,566,0.5518053504924272
26,567,0.6430018469606241
26,571,0.6146009910468634
26,573,0.5742048608302489
28,30,0.6516317072401464
28,31,0.507596640308782
28,42,0.5206566112734515
28,89,0.604958812544056
28,103,0.515571317442742
28,107,0.5052685117068798
28,217,0.5444881989187152
28,304,0.5133369081713017
28,400,0.5018150338972234
29,94,0.7719870736613688
29,95,0.8709372979481264
29,96,0.7348165673619333
29,99,0.7153453506489873
29,108,0.5918253248523354
29,110,0.6662655858353079
29,111,0.5476405917925002
29,123,0.5175530202617784
29,128,0.5393303254211406
29,173,0.6937458812585108
29,181,0.6248948420193344
29,182,0.7575682664635025
29,185,0.6477854096611672
29,207,0.5314197042276344
29,227,0.8350044038695636
29,230,0.940292683222502
29,231,0.6199302851865521
29,235,0.6808952726472022
29,237,0.5881925112274694
29,273,0.7449350516713702
29,276,0.7572861276726073
29,277,0.6036909779775994
29,282,0.5149274974513135
29,286,0.6266772134674604
29,306,0.8545043388412413
